\fixlen = T
|set|TIME       |PDCSAP_FLUX_ERR|
|int|double     |double         |
 0   914.7502460 3.3713428e+01   
 0   914.7509271 3.3726070e+01   
 0   914.7516082 3.3755512e+01   
 0   914.7522894 3.3754429e+01   
 0   914.7529705 3.3723549e+01   
 0   914.7536518 3.3710613e+01   
 0   914.7543329 3.3757809e+01   
 0   914.7550140 3.3733513e+01   
 0   914.7556950 3.3747017e+01   
 0   914.7563762 3.3729794e+01   
 0   914.7570574 3.3715714e+01   
 0   914.7577385 3.3727268e+01   
 0   914.7584197 3.3744690e+01   
 0   914.7591008 3.3734646e+01   
 0   914.7597819 3.3734444e+01   
 0   914.7604632 3.3735485e+01   
 0   914.7611442 3.3748440e+01   
 0   914.7618253 3.3722923e+01   
 0   914.7625065 3.3735149e+01   
 0   914.7631876 3.3722507e+01   
 0   914.7638688 3.3768513e+01   
 0   914.7645499 3.3756966e+01   
 0   914.7652311 3.3733562e+01   
 0   914.7659122 3.3735291e+01   
 0   914.7665933 3.3740341e+01   
 0   914.7672745 3.3724426e+01   
 0   914.7679556 3.3717358e+01   
 0   914.7686367 3.3754005e+01   
 0   914.7693179 3.3733376e+01   
 0   914.7699990 3.3698120e+01   
 0   914.7706802 3.3728291e+01   
 0   914.7713614 3.3717281e+01   
 0   914.7720425 3.3702991e+01   
 0   914.7727235 3.3752125e+01   
 0   914.7734046 3.3708294e+01   
 0   914.7740859 3.3714146e+01   
 0   914.7747670 3.3753925e+01   
 0   914.7754482 3.3714390e+01   
 0   914.7761293 3.3708565e+01   
 0   914.7768104 3.3752823e+01   
 0   914.7774917 3.3732841e+01   
 0   914.7781727 3.3738842e+01   
 0   914.7788538 3.3746624e+01   
 0   914.7795350 3.3711750e+01   
 0   914.7802161 3.3707596e+01   
 0   914.7808973 3.3701687e+01   
 0   914.7815785 3.3713150e+01   
 0   914.7822596 3.3700966e+01   
 0   914.7829407 3.3721386e+01   
 0   914.7836218 3.3744076e+01   
 0   914.7843030 3.3739552e+01   
 0   914.7849841 3.3759090e+01   
 0   914.7856653 3.3722492e+01   
 0   914.7863464 3.3747192e+01   
 0   914.7870275 3.3744732e+01   
 0   914.7877088 3.3787304e+01   
 0   914.7883899 3.3740585e+01   
 0   914.7890710 3.3745296e+01   
 0   914.7897521 3.3756130e+01   
 0   914.7904332 3.3741718e+01   
 0   914.7911144 3.3745064e+01   
 0   914.7917955 3.3730412e+01   
 0   914.7924767 3.3749397e+01   
 0   914.7931578 3.3730206e+01   
 0   914.7938389 3.3739506e+01   
 0   914.7945202 3.3759697e+01   
 0   914.7952012 3.3744587e+01   
 0   914.7958823 3.3722317e+01   
 0   914.7965635 3.3746265e+01   
 0   914.7972446 3.3737961e+01   
 0   914.7979258 3.3743977e+01   
 0   914.7986069 3.3702530e+01   
 0   914.7992881 3.3728153e+01   
 0   914.7999692 3.3747139e+01   
 0   914.8006502 3.3735641e+01   
 0   914.8013315 3.3718239e+01   
 0   914.8020126 3.3707375e+01   
 0   914.8026937 3.3711891e+01   
 0   914.8033749 3.3695721e+01   
 0   914.8040560 3.3728401e+01   
 0   914.8047373 3.3739273e+01   
 0   914.8054184 3.3691719e+01   
 0   914.8060994 3.3748898e+01   
 0   914.8067805 3.3697376e+01   
 0   914.8074617 3.3700203e+01   
 0   914.8081429 3.3707176e+01   
 0   914.8088241 3.3720196e+01   
 0   914.8095052 3.3710373e+01   
 0   914.8101863 3.3709560e+01   
 0   914.8108675 3.3717606e+01   
 0   914.8115487 3.3713924e+01   
 0   914.8122297 3.3697842e+01   
 0   914.8129108 3.3678509e+01   
 0   914.8135920 3.3709606e+01   
 0   914.8142731 3.3693825e+01   
 0   914.8149544 3.3698753e+01   
 0   914.8156355 3.3693031e+01   
 0   914.8163166 3.3672913e+01   
 0   914.8169977 3.3682442e+01   
 0   914.8176788 3.3712006e+01   
 0   914.8183600 3.3685020e+01   
 0   914.8190411 3.3677235e+01   
 0   914.8197223 3.3698357e+01   
 0   914.8204034 3.3706772e+01   
 0   914.8210845 3.3711033e+01   
 0   914.8217658 3.3726864e+01   
 0   914.8224469 3.3723259e+01   
 0   914.8231279 3.3754066e+01   
 0   914.8238090 3.3679138e+01   
 0   914.8244902 3.3694878e+01   
 0   914.8251714 3.3745796e+01   
 0   914.8258525 3.3757889e+01   
 0   914.8265337 3.3703133e+01   
 0   914.8272148 3.3724667e+01   
 0   914.8278959 3.3720325e+01   
 0   914.8285771 3.3734573e+01   
 0   914.8292582 3.3750584e+01   
 0   914.8299393 3.3757683e+01   
 0   914.8306205 3.3752518e+01   
 0   914.8313016 3.3743168e+01   
 0   914.8319828 3.3778923e+01   
 0   914.8326640 3.3749012e+01   
 0   914.8333451 3.3732800e+01   
 0   914.8340263 3.3768574e+01   
 0   914.8347073 3.3735550e+01   
 0   914.8353885 3.3757084e+01   
 0   914.8360696 3.3788193e+01   
 0   914.8367508 3.3771873e+01   
 0   914.8374319 3.3766659e+01   
 0   914.8381131 3.3736835e+01   
 0   914.8387943 3.3767773e+01   
 0   914.8394754 3.3742512e+01   
 0   914.8401564 3.3764893e+01   
 0   914.8408376 3.3746655e+01   
 0   914.8415187 3.3741917e+01   
 0   914.8422000 3.3755737e+01   
 0   914.8428811 3.3785088e+01   
 0   914.8435622 3.3780739e+01   
 0   914.8442433 3.3751549e+01   
 0   914.8449245 3.3745880e+01   
 0   914.8456056 3.3743862e+01   
 0   914.8462867 3.3746071e+01   
 0   914.8469679 3.3724369e+01   
 0   914.8476490 3.3745804e+01   
 0   914.8483301 3.3719124e+01   
 0   914.8490114 3.3731060e+01   
 0   914.8496925 3.3771492e+01   
 0   914.8503736 3.3741360e+01   
 0   914.8510546 3.3737389e+01   
 0   914.8517358 3.3728321e+01   
 0   914.8524170 3.3747982e+01   
 0   914.8530981 3.3703129e+01   
 0   914.8537793 3.3715939e+01   
 0   914.8544604 3.3693203e+01   
 0   914.8551415 3.3705177e+01   
 0   914.8558228 3.3712696e+01   
 0   914.8565039 3.3744137e+01   
 0   914.8571849 3.3715591e+01   
 0   914.8578661 3.3687428e+01   
 0   914.8585472 3.3719193e+01   
 0   914.8592283 3.3716679e+01   
 0   914.8599096 3.3725319e+01   
 0   914.8605907 3.3707352e+01   
 0   914.8612718 3.3714653e+01   
 0   914.8619530 3.3707336e+01   
 0   914.8626340 3.3733006e+01   
 0   914.8633152 3.3715034e+01   
 0   914.8639964 3.3688725e+01   
 0   914.8646775 3.3698547e+01   
 0   914.8653586 3.3696117e+01   
 0   914.8660398 3.3703438e+01   
 0   914.8667210 3.3717060e+01   
 0   914.8674022 3.3713165e+01   
 0   914.8680832 3.3719677e+01   
 0   914.8687643 3.3705593e+01   
 0   914.8694454 3.3686222e+01   
 0   914.8701267 3.3701260e+01   
 0   914.8708078 3.3715065e+01   
 0   914.8714889 3.3714355e+01   
 0   914.8721701 3.3731098e+01   
 0   914.8728512 3.3718121e+01   
 0   914.8735323 3.3715508e+01   
 0   914.8742135 3.3716793e+01   
 0   914.8748946 3.3740211e+01   
 0   914.8755757 3.3730907e+01   
 0   914.8762569 3.3711464e+01   
 0   914.8769381 3.3681599e+01   
 0   914.8776192 3.3719414e+01   
 0   914.8783003 3.3722610e+01   
 0   914.8789815 3.3699894e+01   
 0   914.8796625 3.3688931e+01   
 0   914.8803437 3.3696434e+01   
 0   914.8810249 3.3717834e+01   
 0   914.8817060 3.3715393e+01   
 0   914.8823871 3.3713203e+01   
 0   914.8830682 3.3722519e+01   
 0   914.8837495 3.3720585e+01   
 0   914.8844306 3.3722630e+01   
 0   914.8851116 3.3702435e+01   
 0   914.8857928 3.3741199e+01   
 0   914.8864739 3.3741360e+01   
 0   914.8871551 3.3705582e+01   
 0   914.8878363 3.3742859e+01   
 0   914.8885174 3.3703651e+01   
 0   914.8891986 3.3777737e+01   
 0   914.8898797 3.3731636e+01   
 0   914.8905608 3.3742252e+01   
 0   914.8912419 3.3733597e+01   
 0   914.8919231 3.3720341e+01   
 0   914.8926042 3.3744156e+01   
 0   914.8932854 3.3743286e+01   
 0   914.8939666 3.3730427e+01   
 0   914.8946477 3.3737103e+01   
 0   914.8953289 3.3744663e+01   
 0   914.8960099 3.3765678e+01   
 0   914.8966910 3.3754406e+01   
 0   914.8973723 3.3767113e+01   
 0   914.8980534 3.3757061e+01   
 0   914.8987345 3.3745907e+01   
 0   914.8994157 3.3761913e+01   
 0   914.9000968 3.3749256e+01   
 0   914.9007780 3.3766090e+01   
 0   914.9014591 3.3749874e+01   
 0   914.9021402 3.3755386e+01   
 0   914.9028213 3.3757412e+01   
 0   914.9035024 3.3758808e+01   
 0   914.9041837 3.3801128e+01   
 0   914.9048648 3.3738068e+01   
 0   914.9055459 3.3732452e+01   
 0   914.9062271 3.3723637e+01   
 0   914.9069082 3.3778572e+01   
 0   914.9075893 3.3771706e+01   
 0   914.9082705 3.3772057e+01   
 0   914.9089516 3.3752281e+01   
 0   914.9096327 3.3745205e+01   
 0   914.9103138 3.3710567e+01   
 0   914.9109951 3.3766037e+01   
 0   914.9116762 3.3761715e+01   
 0   914.9123573 3.3758961e+01   
 0   914.9130384 3.3760136e+01   
 0   914.9137195 3.3782398e+01   
 0   914.9225745 3.3757416e+01   
 0   914.9232556 3.3727474e+01   
 0   914.9239367 3.3717567e+01   
 0   914.9246178 3.3735050e+01   
 0   914.9252990 3.3729942e+01   
 0   914.9259801 3.3776428e+01   
 0   914.9266613 3.3735485e+01   
 0   914.9273424 3.3748066e+01   
 0   914.9280236 3.3714233e+01   
 0   914.9287047 3.3722309e+01   
 0   914.9293859 3.3727402e+01   
 0   914.9300669 3.3745056e+01   
 0   914.9307480 3.3766712e+01   
 0   914.9314293 3.3718639e+01   
 0   914.9321104 3.3740383e+01   
 0   914.9327915 3.3741676e+01   
 0   914.9334727 3.3748917e+01   
 0   914.9341538 3.3735920e+01   
 0   914.9348350 3.3720882e+01   
 0   914.9355161 3.3730732e+01   
 0   914.9361972 3.3759022e+01   
 0   914.9368783 3.3721630e+01   
 0   914.9375594 3.3743111e+01   
 0   914.9382406 3.3716366e+01   
 0   914.9389218 3.3735058e+01   
 0   914.9396029 3.3741737e+01   
 0   914.9402841 3.3739014e+01   
 0   914.9409651 3.3738483e+01   
 0   914.9416462 3.3763733e+01   
 0   914.9423275 3.3719658e+01   
 0   914.9430086 3.3731743e+01   
 0   914.9436897 3.3745667e+01   
 0   914.9443709 3.3724506e+01   
 0   914.9450520 3.3735294e+01   
 0   914.9457332 3.3738346e+01   
 0   914.9464144 3.3743858e+01   
 0   914.9470954 3.3731339e+01   
 0   914.9477765 3.3739895e+01   
 0   914.9484577 3.3728893e+01   
 0   914.9491389 3.3723541e+01   
 0   914.9498200 3.3754295e+01   
 0   914.9505012 3.3725399e+01   
 0   914.9511823 3.3735077e+01   
 0   914.9518635 3.3756706e+01   
 0   914.9525445 3.3737026e+01   
 0   914.9532257 3.3766911e+01   
 0   914.9539068 3.3734383e+01   
 0   914.9545880 3.3756210e+01   
 0   914.9552691 3.3764683e+01   
 0   914.9559503 3.3725456e+01   
 0   914.9566315 3.3745647e+01   
 0   914.9573126 3.3727955e+01   
 0   914.9579936 3.3722675e+01   
 0   914.9586748 3.3762962e+01   
 0   914.9593560 3.3740028e+01   
 0   914.9600371 3.3719543e+01   
 0   914.9607183 3.3726238e+01   
 0   914.9613994 3.3739494e+01   
 0   914.9620805 3.3747547e+01   
 0   914.9627617 3.3735203e+01   
 0   914.9634428 3.3757999e+01   
 0   914.9641239 3.3732071e+01   
 0   914.9648050 3.3728680e+01   
 0   914.9654862 3.3742279e+01   
 0   914.9661674 3.3722706e+01   
 0   914.9668485 3.3732460e+01   
 0   914.9675297 3.3734615e+01   
 0   914.9682108 3.3704033e+01   
 0   914.9688919 3.3731956e+01   
 0   914.9695731 3.3727867e+01   
 0   914.9702542 3.3718685e+01   
 0   914.9709353 3.3695316e+01   
 0   914.9716164 3.3724659e+01   
 0   914.9722976 3.3736343e+01   
 0   914.9729788 3.3702579e+01   
 0   914.9736600 3.3751724e+01   
 0   914.9743411 3.3682980e+01   
 0   914.9750221 3.3721008e+01   
 0   914.9757032 3.3669357e+01   
 0   914.9763845 3.3688931e+01   
 0   914.9770656 3.3686508e+01   
 0   914.9777468 3.3701859e+01   
 0   914.9784279 3.3676670e+01   
 0   914.9791090 3.3711052e+01   
 0   914.9797903 3.3726109e+01   
 0   914.9804713 3.3691944e+01   
 0   914.9811524 3.3690094e+01   
 0   914.9818336 3.3720318e+01   
 0   914.9825147 3.3681652e+01   
 0   914.9831959 3.3696846e+01   
 0   914.9838771 3.3670219e+01   
 0   914.9845582 3.3696339e+01   
 0   914.9852393 3.3699635e+01   
 0   914.9859204 3.3706890e+01   
 0   914.9866016 3.3708076e+01   
 0   914.9872827 3.3737370e+01   
 0   914.9879639 3.3724964e+01   
 0   914.9886450 3.3709934e+01   
 0   914.9893261 3.3700706e+01   
 0   914.9900073 3.3685917e+01   
 0   914.9906885 3.3708031e+01   
 0   914.9913696 3.3688526e+01   
 0   914.9920506 3.3706470e+01   
 0   914.9927318 3.3719666e+01   
 0   914.9934130 3.3726147e+01   
 0   914.9940941 3.3685326e+01   
 0   914.9947752 3.3736603e+01   
 0   914.9954564 3.3680603e+01   
 0   914.9961375 3.3711948e+01   
 0   914.9968187 3.3719036e+01   
 0   914.9974998 3.3734966e+01   
 0   914.9981809 3.3743610e+01   
 0   914.9988620 3.3713627e+01   
 0   914.9995432 3.3716827e+01   
 0   915.0002244 3.3727139e+01   
 0   915.0009055 3.3727112e+01   
 0   915.0015867 3.3700172e+01   
 0   915.0022678 3.3700890e+01   
 0   915.0029488 3.3706669e+01   
 0   915.0036301 3.3702057e+01   
 0   915.0043112 3.3680901e+01   
 0   915.0049923 3.3685402e+01   
 0   915.0056735 3.3688755e+01   
 0   915.0063546 3.3689190e+01   
 0   915.0070358 3.3682209e+01   
 0   915.0077170 3.3713554e+01   
 0   915.0083980 3.3675556e+01   
 0   915.0090791 3.3693058e+01   
 0   915.0097603 3.3697392e+01   
 0   915.0104414 3.3688759e+01   
 0   915.0111226 3.3706825e+01   
 0   915.0118038 3.3675301e+01   
 0   915.0124849 3.3682926e+01   
 0   915.0131661 3.3677212e+01   
 0   915.0138472 3.3671677e+01   
 0   915.0145283 3.3688141e+01   
 0   915.0152094 3.3692249e+01   
 0   915.0158906 3.3693066e+01   
 0   915.0165717 3.3676346e+01   
 0   915.0172528 3.3683983e+01   
 0   915.0179341 3.3677132e+01   
 0   915.0186152 3.3678238e+01   
 0   915.0192963 3.3645397e+01   
 0   915.0199774 3.3651913e+01   
 0   915.0206585 3.3698078e+01   
 0   915.0213397 3.3683029e+01   
 0   915.0220208 3.3704136e+01   
 0   915.0227020 3.3667080e+01   
 0   915.0233831 3.3682045e+01   
 0   915.0240642 3.3699898e+01   
 0   915.0247455 3.3674519e+01   
 0   915.0254265 3.3675167e+01   
 0   915.0261076 3.3696301e+01   
 0   915.0267888 3.3668350e+01   
 0   915.0274699 3.3691135e+01   
 0   915.0281511 3.3704010e+01   
 0   915.0288323 3.3688370e+01   
 0   915.0295134 3.3676865e+01   
 0   915.0301945 3.3693611e+01   
 0   915.0308755 3.3706032e+01   
 0   915.0315568 3.3673756e+01   
 0   915.0322379 3.3702160e+01   
 0   915.0329191 3.3732468e+01   
 0   915.0336002 3.3667679e+01   
 0   915.0342813 3.3705112e+01   
 0   915.0349626 3.3680756e+01   
 0   915.0356437 3.3718845e+01   
 0   915.0363247 3.3709934e+01   
 0   915.0370059 3.3731667e+01   
 0   915.0376870 3.3721458e+01   
 0   915.0383682 3.3708244e+01   
 0   915.0390494 3.3732059e+01   
 0   915.0397305 3.3693520e+01   
 0   915.0404116 3.3724812e+01   
 0   915.0410928 3.3744427e+01   
 0   915.0417740 3.3731537e+01   
 0   915.0424550 3.3726864e+01   
 0   915.0431362 3.3721581e+01   
 0   915.0438173 3.3702911e+01   
 0   915.0444984 3.3717022e+01   
 0   915.0451797 3.3746586e+01   
 0   915.0458608 3.3804203e+01   
 0   915.0465419 3.3719193e+01   
 0   915.0472231 3.3714230e+01   
 0   915.0479041 3.3743816e+01   
 0   915.0485853 3.3759064e+01   
 0   915.0492664 3.3713230e+01   
 0   915.0499476 3.3720238e+01   
 0   915.0506287 3.3730606e+01   
 0   915.0513098 3.3714470e+01   
 0   915.0519911 3.3727016e+01   
 0   915.0526722 3.3711090e+01   
 0   915.0533532 3.3728157e+01   
 0   915.0540344 3.3711239e+01   
 0   915.0547155 3.3695446e+01   
 0   915.0553967 3.3698895e+01   
 0   915.0560778 3.3706841e+01   
 0   915.0567590 3.3699268e+01   
 0   915.0574401 3.3690392e+01   
 0   915.0581213 3.3690281e+01   
 0   915.0588024 3.3690247e+01   
 0   915.0594835 3.3730495e+01   
 0   915.0601646 3.3694412e+01   
 0   915.0608458 3.3699738e+01   
 0   915.0615269 3.3673222e+01   
 0   915.0622082 3.3698620e+01   
 0   915.0628893 3.3689873e+01   
 0   915.0635704 3.3685616e+01   
 0   915.0642516 3.3685307e+01   
 0   915.0649326 3.3704006e+01   
 0   915.0656137 3.3698830e+01   
 0   915.0662950 3.3684982e+01   
 0   915.0669761 3.3709919e+01   
 0   915.0676572 3.3681534e+01   
 0   915.0683384 3.3695908e+01   
 0   915.0690195 3.3687256e+01   
 0   915.0697007 3.3671425e+01   
 0   915.0703818 3.3672337e+01   
 0   915.0710629 3.3639141e+01   
 0   915.0717440 3.3668709e+01   
 0   915.0724252 3.3697857e+01   
 0   915.0731064 3.3674213e+01   
 0   915.0737875 3.3637642e+01   
 0   915.0744687 3.3675209e+01   
 0   915.0751498 3.3663696e+01   
 0   915.0758308 3.3671879e+01   
 0   915.0765120 3.3661678e+01   
 0   915.0771932 3.3676186e+01   
 0   915.0778743 3.3703274e+01   
 0   915.0785554 3.3669304e+01   
 0   915.0792366 3.3685638e+01   
 0   915.0799178 3.3683060e+01   
 0   915.0805989 3.3685989e+01   
 0   915.0812800 3.3700195e+01   
 0   915.0819611 3.3660889e+01   
 0   915.0826422 3.3676308e+01   
 0   915.0833234 3.3677517e+01   
 0   915.0840046 3.3700703e+01   
 0   915.0846857 3.3674973e+01   
 0   915.0853668 3.3642574e+01   
 0   915.0860480 3.3669220e+01   
 0   915.0867292 3.3687248e+01   
 0   915.0874102 3.3712513e+01   
 0   915.0880914 3.3679970e+01   
 0   915.0887725 3.3699821e+01   
 0   915.0894536 3.3690140e+01   
 0   915.0901349 3.3677608e+01   
 0   915.0908160 3.3685307e+01   
 0   915.0914972 3.3683224e+01   
 0   915.0921783 3.3698898e+01   
 0   915.0928593 3.3691425e+01   
 0   915.0935405 3.3691875e+01   
 0   915.0942217 3.3712585e+01   
 0   915.0949028 3.3692123e+01   
 0   915.0955840 3.3707809e+01   
 0   915.0962651 3.3697819e+01   
 0   915.0969463 3.3709404e+01   
 0   915.0976275 3.3719494e+01   
 0   915.0983085 3.3726822e+01   
 0   915.0989896 3.3704281e+01   
 0   915.0996707 3.3721294e+01   
 0   915.1003520 3.3728256e+01   
 0   915.1010331 3.3699036e+01   
 0   915.1017142 3.3718147e+01   
 0   915.1023954 3.3737209e+01   
 0   915.1030765 3.3709404e+01   
 0   915.1037576 3.3725780e+01   
 0   915.1044388 3.3722858e+01   
 0   915.1051199 3.3744389e+01   
 0   915.1058010 3.3707523e+01   
 0   915.1064821 3.3714314e+01   
 0   915.1071634 3.3684753e+01   
 0   915.1078445 3.3732944e+01   
 0   915.1085256 3.3723419e+01   
 0   915.1092068 3.3729858e+01   
 0   915.1098878 3.3759254e+01   
 0   915.1105690 3.3723721e+01   
 0   915.1112502 3.3730511e+01   
 0   915.1119313 3.3702255e+01   
 0   915.1126124 3.3712200e+01   
 0   915.1132936 3.3729942e+01   
 0   915.1139748 3.3722790e+01   
 0   915.1146559 3.3709152e+01   
 0   915.1153369 3.3726406e+01   
 0   915.1160181 3.3730728e+01   
 0   915.1166992 3.3707634e+01   
 0   915.1173804 3.3727085e+01   
 0   915.1180616 3.3699284e+01   
 0   915.1187427 3.3718208e+01   
 0   915.1194239 3.3724129e+01   
 0   915.1201050 3.3721882e+01   
 0   915.1207860 3.3693863e+01   
 0   915.1214673 3.3699883e+01   
 0   915.1221484 3.3723831e+01   
 0   915.1228295 3.3742191e+01   
 0   915.1235107 3.3686913e+01   
 0   915.1241918 3.3715157e+01   
 0   915.1248731 3.3697784e+01   
 0   915.1255542 3.3667110e+01   
 0   915.1262352 3.3721992e+01   
 0   915.1269163 3.3686794e+01   
 0   915.1275975 3.3708012e+01   
 0   915.1282787 3.3716438e+01   
 0   915.1289598 3.3707077e+01   
 0   915.1296410 3.3696602e+01   
 0   915.1303221 3.3701149e+01   
 0   915.1310032 3.3715824e+01   
 0   915.1316845 3.3727577e+01   
 0   915.1323655 3.3727112e+01   
 0   915.1330466 3.3693081e+01   
 0   915.1337277 3.3704514e+01   
 0   915.1344089 3.3748959e+01   
 0   915.1350901 3.3743942e+01   
 0   915.1357712 3.3723171e+01   
 0   915.1364524 3.3702705e+01   
 0   915.1371335 3.3722313e+01   
 0   915.1378145 3.3687084e+01   
 0   915.1384958 3.3729530e+01   
 0   915.1391769 3.3714760e+01   
 0   915.1398580 3.3706722e+01   
 0   915.1405392 3.3748405e+01   
 0   915.1412203 3.3742802e+01   
 0   915.1419015 3.3738163e+01   
 0   915.1425827 3.3725964e+01   
 0   915.1432637 3.3721931e+01   
 0   915.1439448 3.3725311e+01   
 0   915.1446259 3.3703083e+01   
 0   915.1453072 3.3721397e+01   
 0   915.1459883 3.3708061e+01   
 0   915.1466695 3.3725121e+01   
 0   915.1473506 3.3710171e+01   
 0   915.1480317 3.3749599e+01   
 0   915.1487128 3.3701916e+01   
 0   915.1493940 3.3756516e+01   
 0   915.1500751 3.3740829e+01   
 0   915.1507562 3.3697685e+01   
 0   915.1514374 3.3722401e+01   
 0   915.1521186 3.3729286e+01   
 0   915.1527998 3.3741394e+01   
 0   915.1534809 3.3670074e+01   
 0   915.1541620 3.3735828e+01   
 0   915.1548430 3.3717304e+01   
 0   915.1555243 3.3710655e+01   
 0   915.1562054 3.3719467e+01   
 0   915.1568866 3.3675171e+01   
 0   915.1575677 3.3717495e+01   
 0   915.1582488 3.3729073e+01   
 0   915.1589301 3.3698551e+01   
 0   915.1596112 3.3712528e+01   
 0   915.1602922 3.3725403e+01   
 0   915.1609733 3.3712494e+01   
 0   915.1616545 3.3741428e+01   
 0   915.1623357 3.3727463e+01   
 0   915.1630168 3.3721771e+01   
 0   915.1636980 3.3740017e+01   
 0   915.1643791 3.3694351e+01   
 0   915.1650602 3.3710880e+01   
 0   915.1657413 3.3712872e+01   
 0   915.1664225 3.3750431e+01   
 0   915.1671036 3.3730766e+01   
 0   915.1677848 3.3708019e+01   
 0   915.1684659 3.3746490e+01   
 0   915.1691470 3.3717224e+01   
 0   915.1698282 3.3729759e+01   
 0   915.1705094 3.3721420e+01   
 0   915.1711904 3.3720390e+01   
 0   915.1718715 3.3721703e+01   
 0   915.1725527 3.3720242e+01   
 0   915.1732339 3.3707054e+01   
 0   915.1739150 3.3724201e+01   
 0   915.1745962 3.3740910e+01   
 0   915.1752773 3.3746117e+01   
 0   915.1759585 3.3709705e+01   
 0   915.1766397 3.3696190e+01   
 0   915.1773207 3.3728951e+01   
 0   915.1780018 3.3721737e+01   
 0   915.1786830 3.3733292e+01   
 0   915.1793641 3.3740501e+01   
 0   915.1800454 3.3737530e+01   
 0   915.1807265 3.3696201e+01   
 0   915.1814076 3.3739212e+01   
 0   915.1820888 3.3706509e+01   
 0   915.1827698 3.3758629e+01   
 0   915.1834510 3.3745918e+01   
 0   915.1841322 3.3755478e+01   
 0   915.1848133 3.3732868e+01   
 0   915.1854944 3.3691795e+01   
 0   915.1861756 3.3707047e+01   
 0   915.1868568 3.3730133e+01   
 0   915.1875379 3.3742737e+01   
 0   915.1882189 3.3730091e+01   
 0   915.1889001 3.3725986e+01   
 0   915.1895812 3.3703445e+01   
 0   915.1902624 3.3706291e+01   
 0   915.1909436 3.3704342e+01   
 0   915.1916247 3.3694283e+01   
 0   915.1923058 3.3700893e+01   
 0   915.1929869 3.3679115e+01   
 0   915.1936681 3.3711876e+01   
 0   915.1943492 3.3682156e+01   
 0   915.1950303 3.3720287e+01   
 0   915.1957115 3.3712383e+01   
 0   915.1963926 3.3731968e+01   
 0   915.1970738 3.3719852e+01   
 0   915.1977550 3.3717567e+01   
 0   915.1984361 3.3720974e+01   
 0   915.1991172 3.3714832e+01   
 0   915.1997983 3.3732407e+01   
 0   915.2004795 3.3706696e+01   
 0   915.2011606 3.3705563e+01   
 0   915.2018418 3.3714607e+01   
 0   915.2025229 3.3693848e+01   
 0   915.2032040 3.3741062e+01   
 0   915.2038853 3.3708424e+01   
 0   915.2045664 3.3723198e+01   
 0   915.2052474 3.3722931e+01   
 0   915.2059286 3.3750660e+01   
 0   915.2066097 3.3727318e+01   
 0   915.2072909 3.3694504e+01   
 0   915.2079721 3.3696888e+01   
 0   915.2086532 3.3732731e+01   
 0   915.2093343 3.3715153e+01   
 0   915.2100155 3.3712120e+01   
 0   915.2106965 3.3690922e+01   
 0   915.2113777 3.3673855e+01   
 0   915.2120589 3.3698341e+01   
 0   915.2127400 3.3701988e+01   
 0   915.2134211 3.3705784e+01   
 0   915.2141023 3.3698643e+01   
 0   915.2147835 3.3712173e+01   
 0   915.2154646 3.3676971e+01   
 0   915.2161457 3.3679371e+01   
 0   915.2168268 3.3686306e+01   
 0   915.2175079 3.3697472e+01   
 0   915.2181892 3.3683029e+01   
 0   915.2188703 3.3697548e+01   
 0   915.2195514 3.3695499e+01   
 0   915.2202325 3.3725655e+01   
 0   915.2209137 3.3703362e+01   
 0   915.2215949 3.3688820e+01   
 0   915.2222759 3.3677338e+01   
 0   915.2229571 3.3710842e+01   
 0   915.2236382 3.3709126e+01   
 0   915.2243193 3.3685673e+01   
 0   915.2250006 3.3671246e+01   
 0   915.2256817 3.3684277e+01   
 0   915.2263628 3.3687904e+01   
 0   915.2270440 3.3700985e+01   
 0   915.2277250 3.3719963e+01   
 0   915.2284062 3.3698338e+01   
 0   915.2290873 3.3691193e+01   
 0   915.2297685 3.3697884e+01   
 0   915.2304496 3.3704067e+01   
 0   915.2311308 3.3709675e+01   
 0   915.2318120 3.3721180e+01   
 0   915.2324931 3.3720940e+01   
 0   915.2331741 3.3702271e+01   
 0   915.2338553 3.3679470e+01   
 0   915.2345364 3.3726357e+01   
 0   915.2352177 3.3729279e+01   
 0   915.2358988 3.3691944e+01   
 0   915.2365799 3.3699368e+01   
 0   915.2372611 3.3695930e+01   
 0   915.2379422 3.3731014e+01   
 0   915.2386233 3.3709465e+01   
 0   915.2393044 3.3740673e+01   
 0   915.2399856 3.3711365e+01   
 0   915.2406667 3.3727131e+01   
 0   915.2413479 3.3751976e+01   
 0   915.2420291 3.3735931e+01   
 0   915.2427102 3.3750721e+01   
 0   915.2433914 3.3754551e+01   
 0   915.2440725 3.3731373e+01   
 0   915.2447535 3.3725075e+01   
 0   915.2454348 3.3745998e+01   
 0   915.2461159 3.3745998e+01   
 0   915.2467970 3.3737923e+01   
 0   915.2474781 3.3768059e+01   
 0   915.2481593 3.3701866e+01   
 0   915.2488405 3.3768341e+01   
 0   915.2495216 3.3728592e+01   
 0   915.2502027 3.3733921e+01   
 0   915.2508838 3.3767326e+01   
 0   915.2515649 3.3719532e+01   
 0   915.2522461 3.3734715e+01   
 0   915.2529273 3.3721500e+01   
 0   915.2536084 3.3765163e+01   
 0   915.2542895 3.3738400e+01   
 0   915.2549707 3.3737434e+01   
 0   915.2556517 3.3748920e+01   
 0   915.2563329 3.3740479e+01   
 0   915.2570141 3.3736618e+01   
 0   915.2576952 3.3710270e+01   
