\fixlen = T
|set|TIME       |PDCSAP_FLUX_ERR|
|int|double     |double         |
 0   123.2858234 1.0925585e+02   
 0   123.2865046 1.0917898e+02   
 0   123.2871858 1.0908865e+02   
 0   123.2878670 1.0894672e+02   
 0   123.2885481 1.0885063e+02   
 0   123.2892292 1.0874619e+02   
 0   123.2899104 1.0861585e+02   
 0   123.2905915 1.0849104e+02   
 0   123.2912726 1.0836568e+02   
 0   123.2919538 1.0824090e+02   
 0   123.2926349 1.0809783e+02   
 0   123.2933161 1.0796756e+02   
 0   123.2939973 1.0782990e+02   
 0   123.2946784 1.0768450e+02   
 0   123.2953595 1.0757455e+02   
 0   123.2960406 1.0743575e+02   
 0   123.2967218 1.0731611e+02   
 0   123.3055766 1.0614055e+02   
 0   123.3062578 1.0608929e+02   
 0   123.3069389 1.0606367e+02   
 0   123.3076200 1.0599056e+02   
 0   123.3083011 1.0595818e+02   
 0   123.3089823 1.0592384e+02   
 0   123.3096635 1.0592097e+02   
 0   123.3103446 1.0585921e+02   
 0   123.3110257 1.0584164e+02   
 0   123.3117069 1.0581345e+02   
 0   123.3123880 1.0580140e+02   
 0   123.3130691 1.0577129e+02   
 0   123.3137503 1.0577030e+02   
 0   123.3144314 1.0574728e+02   
 0   123.3151126 1.0571482e+02   
 0   123.3157938 1.0572659e+02   
 0   123.3164749 1.0571398e+02   
 0   123.3171561 1.0571076e+02   
 0   123.3178371 1.0569806e+02   
 0   123.3185183 1.0570653e+02   
 0   123.3191994 1.0569446e+02   
 0   123.3198806 1.0571545e+02   
 0   123.3205617 1.0572456e+02   
 0   123.3212430 1.0574088e+02   
 0   123.3219241 1.0576941e+02   
 0   123.3226052 1.0578917e+02   
 0   123.3232862 1.0584493e+02   
 0   123.3239674 1.0587467e+02   
 0   123.3246486 1.0592361e+02   
 0   123.3253297 1.0599061e+02   
 0   123.3260109 1.0603801e+02   
 0   123.3266920 1.0608828e+02   
 0   123.3273731 1.0617633e+02   
 0   123.3280544 1.0625250e+02   
 0   123.3287354 1.0633287e+02   
 0   123.3294165 1.0641350e+02   
 0   123.3300977 1.0648676e+02   
 0   123.3307789 1.0656521e+02   
 0   123.3314600 1.0667222e+02   
 0   123.3321412 1.0673031e+02   
 0   123.3328223 1.0680067e+02   
 0   123.3335034 1.0688558e+02   
 0   123.3341846 1.0693850e+02   
 0   123.3348657 1.0699325e+02   
 0   123.3355468 1.0704747e+02   
 0   123.3362279 1.0709354e+02   
 0   123.3369092 1.0713786e+02   
 0   123.3375903 1.0716868e+02   
 0   123.3382714 1.0717154e+02   
 0   123.3389526 1.0715251e+02   
 0   123.3396336 1.0716199e+02   
 0   123.3403148 1.0713513e+02   
 0   123.3409960 1.0712870e+02   
 0   123.3416771 1.0710801e+02   
 0   123.3423582 1.0708485e+02   
 0   123.3430394 1.0708315e+02   
 0   123.3437206 1.0705114e+02   
 0   123.3444017 1.0705978e+02   
 0   123.3450827 1.0707912e+02   
 0   123.3457639 1.0710913e+02   
 0   123.3464451 1.0714510e+02   
 0   123.3471263 1.0719370e+02   
 0   123.3478074 1.0726308e+02   
 0   123.3484885 1.0733366e+02   
 0   123.3491697 1.0746690e+02   
 0   123.3498509 1.0757253e+02   
 0   123.3505321 1.0774418e+02   
 0   123.3512131 1.0785916e+02   
 0   123.3518942 1.0800733e+02   
 0   123.3525754 1.0818159e+02   
 0   123.3532566 1.0839119e+02   
 0   123.3539377 1.0856826e+02   
 0   123.3546188 1.0874903e+02   
 0   123.3553000 1.0893411e+02   
 0   123.3559812 1.0915777e+02   
 0   123.3566622 1.0934483e+02   
 0   123.3573434 1.0957254e+02   
 0   123.3580245 1.0974804e+02   
 0   123.3587056 1.0992991e+02   
 0   123.3593869 1.1012175e+02   
 0   123.3600680 1.1027599e+02   
 0   123.3607491 1.1047524e+02   
 0   123.3614303 1.1063495e+02   
 0   123.3621114 1.1080270e+02   
 0   123.3627925 1.1093853e+02   
 0   123.3634736 1.1111011e+02   
 0   123.3641548 1.1127602e+02   
 0   123.3648359 1.1141096e+02   
 0   123.3655171 1.1157347e+02   
 0   123.3661983 1.1175198e+02   
 0   123.3668794 1.1190625e+02   
 0   123.3675604 1.1207887e+02   
 0   123.3682417 1.1226826e+02   
 0   123.3689228 1.1245470e+02   
 0   123.3696039 1.1262649e+02   
 0   123.3702851 1.1281112e+02   
 0   123.3709662 1.1302968e+02   
 0   123.3716474 1.1322284e+02   
 0   123.3723286 1.1342713e+02   
 0   123.3730096 1.1361613e+02   
 0   123.3736907 1.1383483e+02   
 0   123.3743718 1.1402916e+02   
 0   123.3750531 1.1421799e+02   
 0   123.3757342 1.1442579e+02   
 0   123.3764154 1.1458677e+02   
 0   123.3770965 1.1471468e+02   
 0   123.3777777 1.1486942e+02   
 0   123.3784587 1.1495954e+02   
 0   123.3791399 1.1506194e+02   
 0   123.3798210 1.1512875e+02   
 0   123.3805022 1.1516526e+02   
 0   123.3811834 1.1515112e+02   
 0   123.3818645 1.1513409e+02   
 0   123.3825457 1.1508414e+02   
 0   123.3832268 1.1499447e+02   
 0   123.3839079 1.1488673e+02   
 0   123.3845891 1.1479848e+02   
 0   123.3852702 1.1466088e+02   
 0   123.3859513 1.1449430e+02   
 0   123.3866325 1.1432332e+02   
 0   123.3873137 1.1414070e+02   
 0   123.3879948 1.1393661e+02   
 0   123.3886760 1.1375241e+02   
 0   123.3893570 1.1353153e+02   
 0   123.3900381 1.1330827e+02   
 0   123.3907193 1.1309498e+02   
 0   123.3914005 1.1287631e+02   
 0   123.3920816 1.1265588e+02   
 0   123.3927627 1.1241457e+02   
 0   123.3934440 1.1219840e+02   
 0   123.3941251 1.1199560e+02   
 0   123.3948061 1.1177987e+02   
 0   123.3954873 1.1154900e+02   
 0   123.3961684 1.1136136e+02   
 0   123.3968496 1.1115544e+02   
 0   123.3975308 1.1097375e+02   
 0   123.3982119 1.1079781e+02   
 0   123.3988930 1.1061789e+02   
 0   123.3995742 1.1043784e+02   
 0   123.4002553 1.1030414e+02   
 0   123.4009364 1.1015727e+02   
 0   123.4016175 1.1000076e+02   
 0   123.4022987 1.0987991e+02   
 0   123.4029799 1.0975153e+02   
 0   123.4036610 1.0963231e+02   
 0   123.4043422 1.0954917e+02   
 0   123.4050233 1.0944295e+02   
 0   123.4057043 1.0935793e+02   
 0   123.4063855 1.0927094e+02   
 0   123.4070667 1.0919561e+02   
 0   123.4077478 1.0913342e+02   
 0   123.4084290 1.0907932e+02   
 0   123.4091102 1.0902947e+02   
 0   123.4097914 1.0898581e+02   
 0   123.4104725 1.0895009e+02   
 0   123.4111535 1.0891614e+02   
 0   123.4118346 1.0890163e+02   
 0   123.4125159 1.0890130e+02   
 0   123.4131970 1.0888687e+02   
 0   123.4138781 1.0887473e+02   
 0   123.4145593 1.0890442e+02   
 0   123.4152405 1.0889201e+02   
 0   123.4159216 1.0889557e+02   
 0   123.4166027 1.0892536e+02   
 0   123.4172838 1.0894794e+02   
 0   123.4179649 1.0897091e+02   
 0   123.4186462 1.0905208e+02   
 0   123.4193273 1.0903543e+02   
 0   123.4200084 1.0906380e+02   
 0   123.4206896 1.0910119e+02   
 0   123.4213707 1.0915668e+02   
 0   123.4220519 1.0916734e+02   
 0   123.4227330 1.0921752e+02   
 0   123.4234141 1.0926639e+02   
 0   123.4240952 1.0932265e+02   
 0   123.4247765 1.0935339e+02   
 0   123.4254576 1.0939471e+02   
 0   123.4261387 1.0946217e+02   
 0   123.4268198 1.0953478e+02   
 0   123.4275010 1.0962361e+02   
 0   123.4281821 1.0968321e+02   
 0   123.4288632 1.0977157e+02   
 0   123.4295444 1.0986251e+02   
 0   123.4302255 1.0996960e+02   
 0   123.4309067 1.1005379e+02   
 0   123.4315879 1.1017451e+02   
 0   123.4322690 1.1028396e+02   
 0   123.4329501 1.1042380e+02   
 0   123.4336312 1.1057016e+02   
 0   123.4343124 1.1069111e+02   
 0   123.4349935 1.1087242e+02   
 0   123.4356747 1.1101084e+02   
 0   123.4363558 1.1118623e+02   
 0   123.4370369 1.1137209e+02   
 0   123.4377182 1.1154772e+02   
 0   123.4383993 1.1172943e+02   
 0   123.4390803 1.1193614e+02   
 0   123.4397615 1.1215528e+02   
 0   123.4404427 1.1237092e+02   
 0   123.4411238 1.1257924e+02   
 0   123.4418050 1.1281524e+02   
 0   123.4424861 1.1306576e+02   
 0   123.4431672 1.1328802e+02   
 0   123.4438485 1.1353021e+02   
 0   123.4445295 1.1378651e+02   
 0   123.4452106 1.1401778e+02   
 0   123.4458918 1.1427282e+02   
 0   123.4465730 1.1451474e+02   
 0   123.4472541 1.1475248e+02   
 0   123.4479353 1.1496479e+02   
 0   123.4486164 1.1518484e+02   
 0   123.4492975 1.1540624e+02   
 0   123.4499787 1.1557850e+02   
 0   123.4506598 1.1576157e+02   
 0   123.4513409 1.1593233e+02   
 0   123.4520220 1.1608382e+02   
 0   123.4527032 1.1619508e+02   
 0   123.4533844 1.1630103e+02   
 0   123.4540655 1.1636974e+02   
 0   123.4547467 1.1641281e+02   
 0   123.4554277 1.1643148e+02   
 0   123.4561089 1.1640698e+02   
 0   123.4567901 1.1635628e+02   
 0   123.4574712 1.1627168e+02   
 0   123.4581523 1.1616466e+02   
 0   123.4588335 1.1596531e+02   
 0   123.4595147 1.1574949e+02   
 0   123.4601958 1.1550407e+02   
 0   123.4608768 1.1519463e+02   
 0   123.4615580 1.1483307e+02   
 0   123.4622392 1.1444298e+02   
 0   123.4629203 1.1400262e+02   
 0   123.4636015 1.1351153e+02   
 0   123.4642826 1.1301905e+02   
 0   123.4649637 1.1248882e+02   
 0   123.4656450 1.1194595e+02   
 0   123.4663260 1.1135072e+02   
 0   123.4670071 1.1079224e+02   
 0   123.4676883 1.1020438e+02   
 0   123.4683695 1.0959182e+02   
 0   123.4690506 1.0900769e+02   
 0   123.4697318 1.0845494e+02   
 0   123.4704129 1.0786864e+02   
 0   123.4710941 1.0728317e+02   
 0   123.4717752 1.0675188e+02   
 0   123.4724563 1.0624084e+02   
 0   123.4731374 1.0573319e+02   
 0   123.4738186 1.0527079e+02   
 0   123.4744997 1.0481313e+02   
 0   123.4751810 1.0439037e+02   
 0   123.4758621 1.0401076e+02   
 0   123.4765432 1.0366752e+02   
 0   123.4772242 1.0333643e+02   
 0   123.4779055 1.0304533e+02   
 0   123.4785866 1.0280521e+02   
 0   123.4792677 1.0259740e+02   
 0   123.4799489 1.0242019e+02   
 0   123.4806300 1.0228052e+02   
 0   123.4813112 1.0219937e+02   
 0   123.4819924 1.0215613e+02   
 0   123.4826734 1.0213712e+02   
 0   123.4833545 1.0217967e+02   
 0   123.4840358 1.0227706e+02   
 0   123.4847169 1.0237914e+02   
 0   123.4853980 1.0253268e+02   
 0   123.4860792 1.0271044e+02   
 0   123.4867603 1.0293014e+02   
 0   123.4874415 1.0317056e+02   
 0   123.4881225 1.0346542e+02   
 0   123.4888037 1.0376852e+02   
 0   123.4894848 1.0408635e+02   
 0   123.4901659 1.0444176e+02   
 0   123.4908472 1.0480117e+02   
 0   123.4915283 1.0517485e+02   
 0   123.4922094 1.0557716e+02   
 0   123.4928906 1.0599297e+02   
 0   123.4935717 1.0642381e+02   
 0   123.4942528 1.0682549e+02   
 0   123.4949340 1.0724929e+02   
 0   123.4956151 1.0765703e+02   
 0   123.4962962 1.0807622e+02   
 0   123.4969775 1.0847504e+02   
 0   123.4976586 1.0882798e+02   
 0   123.4983398 1.0918750e+02   
 0   123.4990209 1.0951494e+02   
 0   123.4997020 1.0977852e+02   
 0   123.5003831 1.1001421e+02   
 0   123.5010643 1.1022454e+02   
 0   123.5017454 1.1036908e+02   
 0   123.5024265 1.1046268e+02   
 0   123.5031078 1.1049192e+02   
 0   123.5037889 1.1047106e+02   
 0   123.5044701 1.1042256e+02   
 0   123.5051511 1.1031445e+02   
 0   123.5058322 1.1016103e+02   
 0   123.5065134 1.1000208e+02   
 0   123.5071946 1.0978120e+02   
 0   123.5078757 1.0955290e+02   
 0   123.5085568 1.0927646e+02   
 0   123.5092381 1.0898663e+02   
 0   123.5099192 1.0868401e+02   
 0   123.5106002 1.0837418e+02   
 0   123.5112814 1.0806299e+02   
 0   123.5119625 1.0773660e+02   
 0   123.5126437 1.0740735e+02   
 0   123.5133249 1.0708311e+02   
 0   123.5140060 1.0677806e+02   
 0   123.5146871 1.0645532e+02   
 0   123.5153683 1.0616341e+02   
 0   123.5160494 1.0587456e+02   
 0   123.5167305 1.0560514e+02   
 0   123.5174116 1.0534906e+02   
 0   123.5180928 1.0513064e+02   
 0   123.5187740 1.0491221e+02   
 0   123.5194551 1.0475636e+02   
 0   123.5201363 1.0461328e+02   
 0   123.5208174 1.0449015e+02   
 0   123.5214984 1.0440659e+02   
 0   123.5221797 1.0438419e+02   
 0   123.5228608 1.0437512e+02   
 0   123.5235419 1.0441603e+02   
 0   123.5242231 1.0447583e+02   
 0   123.5249043 1.0462911e+02   
 0   123.5255854 1.0475709e+02   
 0   123.5262666 1.0496926e+02   
 0   123.5269476 1.0515549e+02   
 0   123.5276287 1.0543746e+02   
 0   123.5283099 1.0571017e+02   
 0   123.5289911 1.0601411e+02   
 0   123.5296722 1.0634867e+02   
 0   123.5303534 1.0669595e+02   
 0   123.5310346 1.0707063e+02   
 0   123.5317157 1.0742754e+02   
 0   123.5323967 1.0786082e+02   
 0   123.5330779 1.0825206e+02   
 0   123.5337590 1.0865344e+02   
 0   123.5344403 1.0907020e+02   
 0   123.5351214 1.0945061e+02   
 0   123.5358025 1.0984821e+02   
 0   123.5364837 1.1020293e+02   
 0   123.5371648 1.1055441e+02   
 0   123.5378459 1.1090160e+02   
 0   123.5385271 1.1119317e+02   
 0   123.5392082 1.1146194e+02   
 0   123.5398893 1.1167303e+02   
 0   123.5405706 1.1184808e+02   
 0   123.5412517 1.1197378e+02   
 0   123.5419328 1.1204613e+02   
 0   123.5426139 1.1206198e+02   
 0   123.5432950 1.1202042e+02   
 0   123.5439762 1.1192031e+02   
 0   123.5446573 1.1173960e+02   
 0   123.5453385 1.1152767e+02   
 0   123.5460196 1.1126457e+02   
 0   123.5467008 1.1093918e+02   
 0   123.5473820 1.1059775e+02   
 0   123.5480631 1.1019828e+02   
 0   123.5487441 1.0978701e+02   
 0   123.5494253 1.0937057e+02   
 0   123.5501065 1.0891269e+02   
 0   123.5507876 1.0844530e+02   
 0   123.5514687 1.0797994e+02   
 0   123.5521499 1.0749714e+02   
 0   123.5528310 1.0704161e+02   
 0   123.5535122 1.0659613e+02   
 0   123.5541933 1.0613631e+02   
 0   123.5548744 1.0569231e+02   
 0   123.5555555 1.0527405e+02   
 0   123.5562368 1.0485844e+02   
 0   123.5569179 1.0446397e+02   
 0   123.5575990 1.0411343e+02   
 0   123.5582802 1.0376374e+02   
 0   123.5589613 1.0346107e+02   
 0   123.5596424 1.0318698e+02   
 0   123.5603236 1.0291638e+02   
 0   123.5610047 1.0270504e+02   
 0   123.5616858 1.0249597e+02   
 0   123.5623671 1.0232238e+02   
 0   123.5630482 1.0218487e+02   
 0   123.5637294 1.0209103e+02   
 0   123.5644105 1.0200411e+02   
 0   123.5650915 1.0195523e+02   
 0   123.5657727 1.0192815e+02   
 0   123.5664539 1.0190205e+02   
 0   123.5671350 1.0192014e+02   
 0   123.5678162 1.0194082e+02   
 0   123.5684973 1.0199615e+02   
 0   123.5691785 1.0206667e+02   
 0   123.5698596 1.0214822e+02   
 0   123.5705408 1.0225468e+02   
 0   123.5712218 1.0234966e+02   
 0   123.5719030 1.0247252e+02   
 0   123.5725842 1.0257666e+02   
 0   123.5732653 1.0273299e+02   
 0   123.5739464 1.0287381e+02   
 0   123.5746276 1.0301093e+02   
 0   123.5753088 1.0318636e+02   
 0   123.5759899 1.0335516e+02   
 0   123.5766710 1.0350226e+02   
 0   123.5773521 1.0367650e+02   
 0   123.5780333 1.0383847e+02   
 0   123.5787144 1.0398148e+02   
 0   123.5793956 1.0413485e+02   
 0   123.5800767 1.0428375e+02   
 0   123.5807578 1.0443356e+02   
 0   123.5814391 1.0455161e+02   
 0   123.5821201 1.0465851e+02   
 0   123.5828012 1.0475411e+02   
 0   123.5834824 1.0484293e+02   
 0   123.5841635 1.0489648e+02   
 0   123.5848447 1.0494279e+02   
 0   123.5855259 1.0494654e+02   
 0   123.5862070 1.0498258e+02   
 0   123.5868881 1.0499205e+02   
 0   123.5875692 1.0496540e+02   
 0   123.5882504 1.0496302e+02   
 0   123.5889315 1.0493845e+02   
 0   123.5896127 1.0493327e+02   
 0   123.5902938 1.0488241e+02   
 0   123.5909750 1.0486353e+02   
 0   123.5916562 1.0484071e+02   
 0   123.5923373 1.0484160e+02   
 0   123.5930183 1.0485301e+02   
 0   123.5936996 1.0484098e+02   
 0   123.5943807 1.0484807e+02   
 0   123.5950618 1.0488136e+02   
 0   123.5957430 1.0489648e+02   
 0   123.5964241 1.0493401e+02   
 0   123.5971053 1.0499497e+02   
 0   123.5977865 1.0504460e+02   
 0   123.5984675 1.0512737e+02   
 0   123.5991486 1.0520754e+02   
 0   123.5998298 1.0530196e+02   
 0   123.6005110 1.0540221e+02   
 0   123.6011921 1.0550790e+02   
 0   123.6018733 1.0561945e+02   
 0   123.6025544 1.0577119e+02   
 0   123.6032356 1.0588121e+02   
 0   123.6039167 1.0603455e+02   
 0   123.6045978 1.0616681e+02   
 0   123.6052789 1.0633938e+02   
 0   123.6059600 1.0650191e+02   
 0   123.6066413 1.0668459e+02   
 0   123.6073224 1.0687347e+02   
 0   123.6080035 1.0703738e+02   
 0   123.6086847 1.0724348e+02   
 0   123.6093658 1.0742416e+02   
 0   123.6100469 1.0765424e+02   
 0   123.6107281 1.0783691e+02   
 0   123.6114092 1.0804945e+02   
 0   123.6120903 1.0827003e+02   
 0   123.6127715 1.0848995e+02   
 0   123.6134527 1.0870147e+02   
 0   123.6141338 1.0891885e+02   
 0   123.6148148 1.0914147e+02   
 0   123.6154960 1.0936227e+02   
 0   123.6161772 1.0960157e+02   
 0   123.6168583 1.0982640e+02   
 0   123.6175395 1.1000069e+02   
 0   123.6182206 1.1020917e+02   
 0   123.6189019 1.1040297e+02   
 0   123.6195830 1.1058724e+02   
 0   123.6202640 1.1076141e+02   
 0   123.6209451 1.1090693e+02   
 0   123.6216263 1.1103543e+02   
 0   123.6223075 1.1114762e+02   
 0   123.6229887 1.1125459e+02   
 0   123.6236698 1.1131112e+02   
 0   123.6243509 1.1134976e+02   
 0   123.6250322 1.1134455e+02   
 0   123.6257132 1.1131866e+02   
 0   123.6263943 1.1123421e+02   
 0   123.6270754 1.1115805e+02   
 0   123.6277566 1.1103267e+02   
 0   123.6284378 1.1092660e+02   
 0   123.6291190 1.1074461e+02   
 0   123.6298001 1.1056953e+02   
 0   123.6304812 1.1033795e+02   
 0   123.6311622 1.1012828e+02   
 0   123.6318435 1.0990620e+02   
 0   123.6325246 1.0965494e+02   
 0   123.6332057 1.0939148e+02   
 0   123.6338869 1.0910609e+02   
 0   123.6345681 1.0885506e+02   
 0   123.6352492 1.0856425e+02   
 0   123.6359304 1.0829420e+02   
 0   123.6366114 1.0802065e+02   
 0   123.6372925 1.0772697e+02   
 0   123.6379738 1.0745472e+02   
 0   123.6386549 1.0718635e+02   
 0   123.6393360 1.0692735e+02   
 0   123.6400171 1.0668186e+02   
 0   123.6406984 1.0642690e+02   
 0   123.6413795 1.0619111e+02   
 0   123.6420606 1.0597890e+02   
 0   123.6427417 1.0574293e+02   
 0   123.6434228 1.0557090e+02   
 0   123.6441040 1.0538262e+02   
 0   123.6447852 1.0521523e+02   
 0   123.6454663 1.0508156e+02   
 0   123.6461474 1.0492590e+02   
 0   123.6468286 1.0482981e+02   
 0   123.6475098 1.0474790e+02   
 0   123.6481908 1.0465068e+02   
 0   123.6488720 1.0460812e+02   
 0   123.6495531 1.0455168e+02   
 0   123.6502343 1.0453793e+02   
 0   123.6509155 1.0453925e+02   
 0   123.6515966 1.0451359e+02   
 0   123.6522778 1.0453436e+02   
 0   123.6529589 1.0456234e+02   
 0   123.6536400 1.0459548e+02   
 0   123.6543211 1.0464901e+02   
 0   123.6550023 1.0472675e+02   
 0   123.6556834 1.0480888e+02   
 0   123.6563647 1.0489336e+02   
 0   123.6570458 1.0499904e+02   
 0   123.6577269 1.0511036e+02   
 0   123.6584081 1.0520247e+02   
 0   123.6590891 1.0536317e+02   
 0   123.6597703 1.0548740e+02   
 0   123.6604514 1.0563472e+02   
 0   123.6611326 1.0576585e+02   
 0   123.6618137 1.0592439e+02   
 0   123.6624948 1.0608772e+02   
 0   123.6631761 1.0624039e+02   
 0   123.6638572 1.0642655e+02   
 0   123.6645382 1.0658691e+02   
 0   123.6652194 1.0676106e+02   
 0   123.6659006 1.0696216e+02   
 0   123.6665817 1.0712582e+02   
 0   123.6672629 1.0730932e+02   
 0   123.6679440 1.0747311e+02   
 0   123.6686251 1.0766646e+02   
 0   123.6693063 1.0787589e+02   
 0   123.6699874 1.0802759e+02   
 0   123.6706685 1.0823878e+02   
 0   123.6713496 1.0841893e+02   
 0   123.6720309 1.0861133e+02   
 0   123.6727120 1.0879739e+02   
 0   123.6733931 1.0897987e+02   
 0   123.6740743 1.0914669e+02   
 0   123.6747554 1.0933855e+02   
 0   123.6754365 1.0951093e+02   
 0   123.6761176 1.0969097e+02   
 0   123.6767988 1.0983817e+02   
 0   123.6774799 1.0998990e+02   
 0   123.6781611 1.1014165e+02   
 0   123.6788423 1.1029597e+02   
 0   123.6795234 1.1039402e+02   
 0   123.6802046 1.1050462e+02   
 0   123.6808856 1.1059486e+02   
 0   123.6815668 1.1066906e+02   
 0   123.6822480 1.1074134e+02   
 0   123.6829291 1.1075848e+02   
 0   123.6836102 1.1078683e+02   
 0   123.6842914 1.1078693e+02   
 0   123.6849726 1.1073083e+02   
 0   123.6856537 1.1068281e+02   
 0   123.6863348 1.1059846e+02   
 0   123.6870159 1.1049182e+02   
 0   123.6876971 1.1037425e+02   
 0   123.6883783 1.1022387e+02   
 0   123.6890594 1.1007507e+02   
 0   123.6897405 1.0990688e+02   
 0   123.6904217 1.0971863e+02   
 0   123.6911029 1.0951143e+02   
 0   123.6917839 1.0932056e+02   
 0   123.6924651 1.0911906e+02   
 0   123.6931462 1.0892836e+02   
 0   123.6938273 1.0873420e+02   
 0   123.6945086 1.0852557e+02   
 0   123.6951897 1.0835938e+02   
 0   123.6958708 1.0818039e+02   
 0   123.6965519 1.0799193e+02   
 0   123.6972331 1.0787968e+02   
 0   123.6979142 1.0772053e+02   
 0   123.6985953 1.0758476e+02   
 0   123.6992765 1.0745799e+02   
 0   123.6999576 1.0737243e+02   
 0   123.7006388 1.0729393e+02   
 0   123.7013199 1.0720547e+02   
 0   123.7020011 1.0716451e+02   
 0   123.7026821 1.0709872e+02   
 0   123.7033633 1.0707775e+02   
 0   123.7040445 1.0708476e+02   
 0   123.7047256 1.0706197e+02   
 0   123.7054067 1.0708536e+02   
 0   123.7060879 1.0712622e+02   
 0   123.7067691 1.0714584e+02   
 0   123.7074503 1.0721425e+02   
 0   123.7081313 1.0726376e+02   
 0   123.7088124 1.0734208e+02   
 0   123.7094935 1.0742521e+02   
 0   123.7101748 1.0749087e+02   
 0   123.7108559 1.0758860e+02   
 0   123.7115371 1.0767714e+02   
 0   123.7122182 1.0778542e+02   
 0   123.7128994 1.0788161e+02   
 0   123.7135804 1.0795934e+02   
 0   123.7142616 1.0805518e+02   
 0   123.7149427 1.0817044e+02   
 0   123.7156238 1.0829389e+02   
 0   123.7163051 1.0838578e+02   
 0   123.7169862 1.0848456e+02   
 0   123.7176674 1.0859348e+02   
 0   123.7183485 1.0870076e+02   
 0   123.7190297 1.0878763e+02   
 0   123.7197107 1.0888058e+02   
 0   123.7203919 1.0895953e+02   
 0   123.7210730 1.0905099e+02   
 0   123.7217542 1.0910880e+02   
 0   123.7224354 1.0917497e+02   
 0   123.7231165 1.0925618e+02   
 0   123.7237976 1.0929644e+02   
 0   123.7244788 1.0935027e+02   
 0   123.7251598 1.0934835e+02   
 0   123.7258410 1.0936285e+02   
 0   123.7265222 1.0935860e+02   
 0   123.7272033 1.0932832e+02   
 0   123.7278844 1.0926938e+02   
 0   123.7285656 1.0923693e+02   
 0   123.7292468 1.0917776e+02   
 0   123.7299279 1.0907462e+02   
 0   123.7306090 1.0896137e+02   
 0   123.7312901 1.0885999e+02   
 0   123.7319713 1.0873605e+02   
 0   123.7326524 1.0859904e+02   
 0   123.7333336 1.0846088e+02   
 0   123.7340147 1.0832034e+02   
 0   123.7346959 1.0817832e+02   
 0   123.7353771 1.0803030e+02   
 0   123.7360581 1.0786599e+02   
 0   123.7367392 1.0770451e+02   
 0   123.7374204 1.0753737e+02   
 0   123.7381016 1.0736398e+02   
 0   123.7387827 1.0719386e+02   
 0   123.7394639 1.0704111e+02   
 0   123.7401450 1.0687644e+02   
 0   123.7408262 1.0670225e+02   
 0   123.7415073 1.0653039e+02   
 0   123.7421884 1.0638733e+02   
 0   123.7428695 1.0622993e+02   
 0   123.7435507 1.0608083e+02   
 0   123.7442319 1.0592005e+02   
 0   123.7449131 1.0578635e+02   
 0   123.7455942 1.0562659e+02   
 0   123.7462753 1.0548733e+02   
 0   123.7469563 1.0536315e+02   
 0   123.7476376 1.0521992e+02   
 0   123.7483187 1.0511471e+02   
 0   123.7489998 1.0498094e+02   
 0   123.7496810 1.0487007e+02   
 0   123.7503622 1.0474792e+02   
 0   123.7510433 1.0467246e+02   
 0   123.7517245 1.0457076e+02   
 0   123.7524055 1.0448997e+02   
 0   123.7530866 1.0440974e+02   
 0   123.7537679 1.0431309e+02   
 0   123.7544490 1.0425893e+02   
 0   123.7551301 1.0421354e+02   
 0   123.7558112 1.0416473e+02   
 0   123.7564924 1.0413069e+02   
 0   123.7571736 1.0410136e+02   
 0   123.7578547 1.0406248e+02   
 0   123.7585358 1.0405749e+02   
 0   123.7592169 1.0405142e+02   
 0   123.7598981 1.0404634e+02   
 0   123.7605793 1.0404692e+02   
 0   123.7612604 1.0406216e+02   
 0   123.7619415 1.0408749e+02   
 0   123.7626227 1.0411861e+02   
 0   123.7633038 1.0412884e+02   
 0   123.7639849 1.0416604e+02   
 0   123.7646660 1.0420566e+02   
 0   123.7653472 1.0428361e+02   
 0   123.7660284 1.0430164e+02   
 0   123.7667095 1.0435339e+02   
 0   123.7673907 1.0441550e+02   
 0   123.7680718 1.0446806e+02   
 0   123.7687528 1.0450594e+02   
 0   123.7694341 1.0457089e+02   
 0   123.7701152 1.0461768e+02   
 0   123.7707963 1.0467619e+02   
 0   123.7714775 1.0473592e+02   
 0   123.7721586 1.0481512e+02   
 0   123.7728399 1.0490183e+02   
 0   123.7735210 1.0497124e+02   
 0   123.7742020 1.0505872e+02   
 0   123.7748831 1.0514561e+02   
 0   123.7755644 1.0523112e+02   
 0   123.7762455 1.0533595e+02   
 0   123.7769267 1.0545555e+02   
 0   123.7776078 1.0554182e+02   
 0   123.7782889 1.0566925e+02   
 0   123.7789702 1.0579970e+02   
 0   123.7796512 1.0594922e+02   
 0   123.7803323 1.0607272e+02   
 0   123.7810135 1.0625128e+02   
 0   123.7816947 1.0640631e+02   
 0   123.7823758 1.0654034e+02   
 0   123.7830570 1.0671181e+02   
 0   123.7837381 1.0690475e+02   
 0   123.7844192 1.0704532e+02   
 0   123.7851004 1.0724057e+02   
 0   123.7857815 1.0744505e+02   
 0   123.7864626 1.0765909e+02   
 0   123.7871437 1.0784219e+02   
 0   123.7878249 1.0805832e+02   
 0   123.7885061 1.0828084e+02   
 0   123.7891872 1.0848639e+02   
 0   123.7898683 1.0873741e+02   
 0   123.7905495 1.0896800e+02   
 0   123.7912306 1.0921366e+02   
 0   123.7919117 1.0947675e+02   
 0   123.7925929 1.0972775e+02   
 0   123.7932740 1.0997543e+02   
