\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 0   937.8643489  3.9849856e+05 
 0   937.8847827  3.9848325e+05 
 0   937.9052164  3.9847194e+05 
 0   937.9256503  3.9850834e+05 
 0   937.9460841  3.9847384e+05 
 0   937.9665177  3.9847547e+05 
 0   937.9869516  3.9850259e+05 
 0   938.0073854  3.9844188e+05 
 0   938.0278190  3.9803928e+05 
 0   938.0482529  3.9411206e+05 
 0   938.0686867  3.9283772e+05 
 0   938.0891203  3.9538059e+05 
 0   938.1095542  3.9846578e+05 
 0   938.1299879  3.9846275e+05 
 0   938.1504216  3.9848844e+05 
 0   938.1708555  3.9844972e+05 
 0   938.1912892  3.9842722e+05 
 0   938.2117231  3.9846775e+05 
 0   938.2321568  3.9847341e+05 
 0   938.2525905  3.9846184e+05 
 0   938.2730244  3.9845156e+05 
 0   938.2934580  3.9842928e+05 
 0   938.3138918  3.9848972e+05 
 0   938.3343256  3.9845609e+05 
 0   938.3547593  3.9843816e+05 
 0   938.3751931  3.9846247e+05 
 0   938.3956268  3.9842900e+05 
 0   938.4160606  3.9845494e+05 
 0   938.4364944  3.9848656e+05 
 0   938.4569282  3.9845584e+05 
 0   938.4773619  3.9845881e+05 
 0   938.4977957  3.9845538e+05 
 0   938.5182295  3.9843075e+05 
 0   938.5386631  3.9844447e+05 
 0   938.5590970  3.9843050e+05 
 0   938.5795308  3.9843019e+05 
 0   938.5999644  3.9842756e+05 
 0   938.6203983  3.9841172e+05 
 0   938.6408320  3.9842347e+05 
 0   938.6612657  3.9840097e+05 
 0   938.6816995  3.9842069e+05 
 0   938.7021333  3.9842847e+05 
 0   938.7225670  3.9839978e+05 
 0   938.7430008  3.9843006e+05 
 0   938.7634346  3.9842294e+05 
 0   938.7838684  3.9842331e+05 
 0   938.8043021  3.9843191e+05 
 0   938.8247358  3.9842650e+05 
 0   938.8451697  3.9840634e+05 
 0   938.8656033  3.9842212e+05 
 0   938.8860371  3.9838394e+05 
 0   938.9064710  3.9843475e+05 
 0   938.9269047  3.9841203e+05 
 0   938.9473384  3.9836972e+05 
 0   938.9677722  3.9843178e+05 
 0   938.9882060  3.9834781e+05 
 0   939.0086397  3.9838803e+05 
 0   939.0290735  3.9839631e+05 
 0   939.0495072  3.9841044e+05 
 0   939.0699410  3.9837212e+05 
 0   939.0903747  3.9839728e+05 
 0   939.1108084  3.9838750e+05 
 0   939.1312422  3.9837962e+05 
 0   939.1516760  3.9840278e+05 
 0   939.1721096  3.9840250e+05 
 0   939.1925435  3.9835962e+05 
 0   939.2129772  3.9835209e+05 
 0   939.2334109  3.9842475e+05 
 0   939.2538447  3.9837709e+05 
 0   939.2742785  3.9835844e+05 
 0   939.2947123  3.9839331e+05 
 0   939.3151460  3.9839053e+05 
 0   939.3355797  3.9837131e+05 
 0   939.3560136  3.9838403e+05 
 0   939.3764472  3.9842209e+05 
 0   939.3968810  3.9839106e+05 
 0   939.4173148  3.9837044e+05 
 0   939.4377486  3.9841053e+05 
 0   939.4581822  3.9835191e+05 
 0   939.4786161  3.9835275e+05 
 0   939.4990498  3.9838888e+05 
 0   939.5194835  3.9839500e+05 
 0   939.5399173  3.9833200e+05 
 0   939.5603511  3.9839841e+05 
 0   939.5807848  3.9837028e+05 
 0   939.6012186  3.9836878e+05 
 0   939.6216523  3.9836712e+05 
 0   939.6420861  3.9838900e+05 
 0   939.6625198  3.9834169e+05 
 0   939.6829536  3.9838734e+05 
 0   939.7033873  3.9837803e+05 
 0   939.7238210  3.9835641e+05 
 0   939.7442547  3.9835422e+05 
 0   939.7646885  3.9838234e+05 
 0   939.7851223  3.9836228e+05 
 0   939.8055559  3.9836228e+05 
 0   939.8259898  3.9837453e+05 
 0   939.8464235  3.9836894e+05 
 0   939.8668574  3.9837538e+05 
 0   939.8872910  3.9839669e+05 
 0   939.9077248  3.9837075e+05 
 0   939.9281586  3.9838675e+05 
 0   939.9485922  3.9835978e+05 
 0   939.9894598  3.9837281e+05 
 0   940.0098936  3.9836981e+05 
 0   940.0303272  3.9834756e+05 
 0   940.0507611  3.9837772e+05 
 0   940.0711948  3.9837350e+05 
 0   940.0916284  3.9837200e+05 
 0   940.1120623  3.9841069e+05 
 0   940.1324960  3.9831862e+05 
 0   940.1529299  3.9839209e+05 
 0   940.1733635  3.9835438e+05 
 0   940.1937972  3.9840809e+05 
 0   940.2142311  3.9835838e+05 
 0   940.2346647  3.9833866e+05 
 0   940.2550985  3.9838284e+05 
 0   940.2755323  3.9835034e+05 
 0   940.2959659  3.9837556e+05 
 0   940.3163997  3.9839606e+05 
 0   940.3368335  3.9836147e+05 
 0   940.3572672  3.9835675e+05 
 0   940.3777009  3.9835756e+05 
 0   940.3981346  3.9835903e+05 
 0   940.4185684  3.9834031e+05 
 0   940.4390022  3.9833272e+05 
 0   940.4594359  3.9835394e+05 
 0   940.4798696  3.9825681e+05 
 0   940.5003034  3.9771203e+05 
 0   940.5207372  3.9369381e+05 
 0   940.5411708  3.9276284e+05 
 0   940.5616046  3.9565650e+05 
 0   940.5820384  3.9835666e+05 
 0   940.6024720  3.9836422e+05 
 0   940.6229059  3.9836231e+05 
 0   940.6433396  3.9835094e+05 
 0   940.6637732  3.9839350e+05 
 0   940.6842071  3.9834488e+05 
 0   940.7046408  3.9836638e+05 
 0   940.7250746  3.9833806e+05 
 0   940.7455083  3.9834938e+05 
 0   940.7659420  3.9834872e+05 
 0   940.7863758  3.9836341e+05 
 0   940.8068095  3.9837088e+05 
 0   940.8272432  3.9833222e+05 
 0   940.8476770  3.9831103e+05 
 0   940.8681107  3.9833381e+05 
 0   940.8885444  3.9836047e+05 
 0   940.9089782  3.9832853e+05 
 0   940.9294120  3.9837044e+05 
 0   940.9498456  3.9835559e+05 
 0   940.9702794  3.9837875e+05 
 0   940.9907132  3.9837628e+05 
 0   941.0111469  3.9839906e+05 
 0   941.0315806  3.9837094e+05 
 0   941.0520144  3.9837184e+05 
 0   941.0724481  3.9833803e+05 
 0   941.0928818  3.9834353e+05 
 0   941.1133155  3.9837378e+05 
 0   941.1337493  3.9836291e+05 
 0   941.1541830  3.9833681e+05 
 0   941.1746167  3.9833669e+05 
 0   941.1950505  3.9833912e+05 
 0   941.2154842  3.9833344e+05 
 0   941.2359179  3.9834353e+05 
 0   941.2563517  3.9832575e+05 
 0   941.2767854  3.9834291e+05 
 0   941.2972192  3.9833803e+05 
 0   941.3176529  3.9832353e+05 
 0   941.3380866  3.9837109e+05 
 0   941.3585204  3.9833350e+05 
 0   941.3789541  3.9835012e+05 
 0   941.3993878  3.9836378e+05 
 0   941.4198216  3.9836019e+05 
 0   941.4402552  3.9834684e+05 
 0   941.4606890  3.9830066e+05 
 0   941.4811228  3.9835259e+05 
 0   941.5015565  3.9830800e+05 
 0   941.5219901  3.9833606e+05 
 0   941.5424240  3.9837847e+05 
 0   941.5628577  3.9837047e+05 
 0   941.5832914  3.9834272e+05 
 0   941.6037252  3.9837334e+05 
 0   941.6241589  3.9834306e+05 
 0   941.6445926  3.9833419e+05 
 0   941.6650263  3.9835725e+05 
 0   941.6854601  3.9836616e+05 
 0   941.7058938  3.9835512e+05 
 0   941.7263275  3.9837128e+05 
 0   941.7467612  3.9837756e+05 
 0   941.7671950  3.9835684e+05 
 0   941.7876287  3.9831719e+05 
 0   941.8080623  3.9833544e+05 
 0   941.8284961  3.9839712e+05 
 0   941.8489299  3.9835231e+05 
 0   941.8693637  3.9835312e+05 
 0   941.8897973  3.9836075e+05 
 0   941.9102310  3.9835747e+05 
 0   941.9306648  3.9835616e+05 
 0   941.9510985  3.9838219e+05 
 0   941.9715322  3.9836878e+05 
 0   941.9919660  3.9835397e+05 
 0   942.0123997  3.9832762e+05 
 0   942.0328334  3.9838116e+05 
 0   942.0532672  3.9836334e+05 
 0   942.0737009  3.9832794e+05 
 0   942.0941345  3.9836591e+05 
 0   942.1145683  3.9837362e+05 
 0   942.1350021  3.9833816e+05 
 0   942.1554359  3.9832534e+05 
 0   942.1758695  3.9834966e+05 
 0   942.1963032  3.9835662e+05 
 0   942.2167370  3.9831775e+05 
 0   942.2371707  3.9835381e+05 
 0   942.2576044  3.9836797e+05 
 0   942.2780382  3.9837062e+05 
 0   942.2984718  3.9836775e+05 
 0   942.3189055  3.9835781e+05 
 0   942.3393394  3.9833044e+05 
 0   942.3597730  3.9836450e+05 
 0   942.3802067  3.9835681e+05 
 0   942.4006405  3.9831147e+05 
 0   942.4210741  3.9836866e+05 
 0   942.4415080  3.9837362e+05 
 0   942.4619416  3.9836684e+05 
 0   942.4823753  3.9830469e+05 
 0   942.5028091  3.9835412e+05 
 0   942.5232428  3.9833209e+05 
 0   942.5436764  3.9831981e+05 
 0   942.5641103  3.9835425e+05 
 0   942.5845440  3.9837316e+05 
 0   942.6049776  3.9834225e+05 
 0   942.6254114  3.9833209e+05 
 0   942.6458451  3.9835650e+05 
 0   942.6662787  3.9838219e+05 
 0   942.6867125  3.9837856e+05 
 0   942.7071463  3.9833334e+05 
 0   942.7275801  3.9838041e+05 
 0   942.7480137  3.9833272e+05 
 0   942.7684474  3.9837388e+05 
 0   942.7888812  3.9835675e+05 
 0   942.8093148  3.9833706e+05 
 0   942.8297485  3.9835512e+05 
 0   942.8501824  3.9835016e+05 
 0   942.8706160  3.9834322e+05 
 0   942.8910497  3.9835744e+05 
 0   942.9114835  3.9829800e+05 
 0   942.9319171  3.9832366e+05 
 0   942.9727846  3.9748109e+05 
 0   942.9932183  3.9341131e+05 
 0   943.0136521  3.9281719e+05 
 0   943.0340858  3.9609366e+05 
 0   943.0545195  3.9832566e+05 
 0   943.0749532  3.9834003e+05 
 0   943.0953869  3.9834403e+05 
 0   943.1158206  3.9833934e+05 
 0   943.1362543  3.9838194e+05 
 0   943.1566880  3.9834797e+05 
 0   943.1771216  3.9834109e+05 
 0   943.1975554  3.9834197e+05 
 0   943.2179892  3.9834291e+05 
 0   943.2384228  3.9834741e+05 
 0   943.2588566  3.9833350e+05 
 0   943.2792903  3.9836028e+05 
 0   943.2997241  3.9831653e+05 
 0   943.3201577  3.9832806e+05 
 0   943.3405914  3.9837634e+05 
 0   943.3610252  3.9831997e+05 
 0   943.3814588  3.9834156e+05 
 0   943.4018925  3.9833697e+05 
 0   943.4223263  3.9832906e+05 
 0   943.4427599  3.9834494e+05 
 0   943.4631937  3.9833050e+05 
 0   943.4836275  3.9831444e+05 
 0   943.5040611  3.9833241e+05 
 0   943.5244948  3.9836812e+05 
 0   943.5449286  3.9834653e+05 
 0   943.5653623  3.9835812e+05 
 0   943.5857959  3.9833338e+05 
 0   943.6062297  3.9832169e+05 
 0   943.6266634  3.9833988e+05 
 0   943.6470972  3.9831153e+05 
 0   943.6675308  3.9832862e+05 
 0   943.6879645  3.9831306e+05 
 0   943.7083982  3.9833062e+05 
 0   943.7288319  3.9833056e+05 
 0   943.7492656  3.9833550e+05 
 0   943.7696993  3.9833838e+05 
 0   943.7901330  3.9834759e+05 
 0   943.8105667  3.9833784e+05 
 0   943.8310004  3.9835706e+05 
 0   943.8514341  3.9831831e+05 
 0   943.8718677  3.9833162e+05 
 0   943.8923015  3.9837375e+05 
 0   943.9127353  3.9832656e+05 
 0   943.9331691  3.9832525e+05 
 0   943.9536027  3.9831153e+05 
 0   943.9740364  3.9833800e+05 
 0   943.9944702  3.9831500e+05 
 0   944.0149039  3.9833500e+05 
 0   944.0353375  3.9838103e+05 
 0   944.0557713  3.9831928e+05 
 0   944.0762050  3.9830709e+05 
 0   944.0966386  3.9832091e+05 
 0   944.1170724  3.9834306e+05 
 0   944.1375061  3.9833909e+05 
 0   944.1579397  3.9835322e+05 
 0   944.1783735  3.9830366e+05 
 0   944.1988072  3.9833428e+05 
 0   944.2192410  3.9838206e+05 
 0   944.2396746  3.9833459e+05 
 0   944.2601083  3.9838531e+05 
 0   944.2805421  3.9835191e+05 
 0   944.3009757  3.9830891e+05 
 0   944.3214093  3.9834425e+05 
 0   944.3418431  3.9834981e+05 
 0   944.3622767  3.9831603e+05 
 0   944.3827104  3.9832094e+05 
 0   944.4031442  3.9835272e+05 
 0   944.4235778  3.9832153e+05 
 0   944.4440115  3.9831444e+05 
 0   944.4644452  3.9836553e+05 
 0   944.4848789  3.9833475e+05 
 0   944.5053127  3.9830712e+05 
 0   944.5257463  3.9838234e+05 
 0   944.5461800  3.9827862e+05 
 0   944.5666138  3.9833188e+05 
 0   944.5870475  3.9832744e+05 
 0   944.6074811  3.9836147e+05 
 0   944.6279149  3.9833312e+05 
 0   944.6483486  3.9829172e+05 
 0   944.6687822  3.9836488e+05 
 0   944.6892160  3.9833409e+05 
 0   944.7096497  3.9833288e+05 
 0   944.7300833  3.9833034e+05 
 0   944.7505171  3.9836694e+05 
 0   944.7709507  3.9835347e+05 
 0   944.7913845  3.9836109e+05 
 0   944.8118181  3.9834906e+05 
 0   944.8322518  3.9834712e+05 
 0   944.8526856  3.9829559e+05 
 0   944.8731192  3.9834638e+05 
 0   944.8935529  3.9834584e+05 
 0   944.9139867  3.9833853e+05 
 0   944.9344203  3.9833975e+05 
 0   944.9548540  3.9835281e+05 
 0   944.9752878  3.9831562e+05 
 0   944.9957215  3.9834062e+05 
 0   945.0161550  3.9831066e+05 
 0   945.0365888  3.9831997e+05 
 0   945.0570225  3.9834834e+05 
 0   945.0774562  3.9833925e+05 
 0   945.0978899  3.9831891e+05 
 0   945.1183235  3.9829644e+05 
 0   945.1387573  3.9830444e+05 
 0   945.1591910  3.9837366e+05 
 0   945.2000584  3.9830694e+05 
 0   945.2204920  3.9836047e+05 
 0   945.2409256  3.9835372e+05 
 0   945.2613594  3.9834262e+05 
 0   945.2817931  3.9834762e+05 
 0   945.3022267  3.9834419e+05 
 0   945.3226605  3.9829822e+05 
 0   945.3430942  3.9832822e+05 
 0   945.3635280  3.9828491e+05 
 0   945.3839615  3.9834172e+05 
 0   945.4043952  3.9833381e+05 
 0   945.4248290  3.9831209e+05 
 0   945.4452626  3.9714703e+05 
 0   945.4656963  3.9321175e+05 
 0   945.4861301  3.9286719e+05 
 0   945.5065637  3.9651872e+05 
 0   945.5269973  3.9834253e+05 
 0   945.5474311  3.9832647e+05 
 0   945.5678648  3.9832981e+05 
 0   945.5882984  3.9835800e+05 
 0   945.6087322  3.9831772e+05 
 0   945.6291659  3.9830091e+05 
 0   945.6495995  3.9835366e+05 
 0   945.6700332  3.9831391e+05 
 0   945.6904669  3.9832731e+05 
 0   945.7109007  3.9836588e+05 
 0   945.7313343  3.9835134e+05 
 0   945.7517680  3.9831209e+05 
 0   945.7722016  3.9834138e+05 
 0   945.7926353  3.9830291e+05 
 0   945.8130690  3.9832362e+05 
 0   945.8335027  3.9832906e+05 
 0   945.8539364  3.9833891e+05 
 0   945.8743700  3.9837691e+05 
 0   945.8948037  3.9834700e+05 
 0   945.9152374  3.9832275e+05 
 0   945.9561048  3.9830316e+05 
 0   945.9765385  3.9835775e+05 
 0   945.9969722  3.9825125e+05 
 0   946.0174058  3.9835888e+05 
 0   946.0378395  3.9839744e+05 
 0   946.0582733  3.9835941e+05 
 0   946.0787070  3.9833928e+05 
 0   946.0991405  3.9835406e+05 
 0   946.1195743  3.9836894e+05 
 0   946.1400080  3.9833897e+05 
 0   946.1604416  3.9835231e+05 
 0   946.1808754  3.9830956e+05 
 0   946.2013090  3.9831134e+05 
 0   946.2217426  3.9835678e+05 
 0   946.2421764  3.9836531e+05 
 0   946.2626101  3.9830959e+05 
 0   946.2830438  3.9837169e+05 
 0   946.3034774  3.9837028e+05 
 0   946.3239111  3.9833625e+05 
 0   946.3443449  3.9836075e+05 
 0   946.3647784  3.9835016e+05 
 0   946.3852121  3.9832491e+05 
 0   946.4056459  3.9834566e+05 
 0   946.4260795  3.9830762e+05 
 0   946.4465131  3.9835425e+05 
 0   946.4669469  3.9833466e+05 
 0   946.4873805  3.9833216e+05 
 0   946.5078142  3.9833541e+05 
 0   946.5282478  3.9834544e+05 
 0   946.5486815  3.9832306e+05 
 0   946.5691153  3.9836609e+05 
 0   946.5895489  3.9833684e+05 
 0   946.6099825  3.9833178e+05 
 0   946.6304163  3.9830847e+05 
 0   946.6508500  3.9835772e+05 
 0   946.6712836  3.9832778e+05 
 0   946.6917173  3.9831819e+05 
 0   946.7121510  3.9833306e+05 
 0   946.7325846  3.9833528e+05 
 0   946.7530184  3.9832944e+05 
 0   946.7734520  3.9831475e+05 
 0   946.7938856  3.9835034e+05 
 0   946.8143194  3.9833003e+05 
 0   946.8347530  3.9833047e+05 
 0   946.8551868  3.9829488e+05 
 0   946.8756204  3.9834691e+05 
 0   946.8960541  3.9833184e+05 
 0   946.9164878  3.9834103e+05 
 0   946.9369214  3.9831156e+05 
 0   946.9573551  3.9833844e+05 
 0   946.9777888  3.9833291e+05 
 0   946.9982224  3.9833375e+05 
 0   947.0186561  3.9833834e+05 
 0   947.0390898  3.9832975e+05 
 0   947.0595235  3.9834116e+05 
 0   947.0799571  3.9834509e+05 
 0   947.1003908  3.9835738e+05 
 0   947.1208245  3.9830966e+05 
 0   947.1412582  3.9835562e+05 
 0   947.1616919  3.9831469e+05 
 0   947.1821254  3.9832156e+05 
 0   947.2025592  3.9832253e+05 
 0   947.2229929  3.9833609e+05 
 0   947.2434264  3.9832878e+05 
 0   947.2638602  3.9830428e+05 
 0   947.2842939  3.9835169e+05 
 0   947.3047274  3.9835300e+05 
 0   947.3251612  3.9831453e+05 
 0   947.3455949  3.9833497e+05 
 0   947.3660284  3.9833150e+05 
 0   947.3864622  3.9834075e+05 
 0   947.4068958  3.9832406e+05 
 0   947.4273294  3.9831878e+05 
 0   947.4477632  3.9834291e+05 
 0   947.4681968  3.9835534e+05 
 0   947.4886306  3.9834134e+05 
 0   947.5090642  3.9835588e+05 
 0   947.5294978  3.9833838e+05 
 0   947.5499316  3.9832516e+05 
 0   947.5703653  3.9835788e+05 
 0   947.5907988  3.9835450e+05 
 0   947.6112326  3.9832278e+05 
 0   947.6316663  3.9829244e+05 
 0   947.6520998  3.9837241e+05 
 0   947.6725336  3.9832666e+05 
 0   947.6929672  3.9831291e+05 
 0   947.7134008  3.9833003e+05 
 0   947.7338346  3.9832534e+05 
 0   947.7542682  3.9833456e+05 
 0   947.7747019  3.9831128e+05 
 0   947.7951355  3.9832744e+05 
 0   947.8155692  3.9836434e+05 
 0   947.8360029  3.9833288e+05 
 0   947.8564365  3.9831284e+05 
 0   947.8768702  3.9834631e+05 
 0   947.8973038  3.9833562e+05 
 0   947.9177375  3.9680853e+05 
 0   947.9381712  3.9300825e+05 
 0   947.9586048  3.9303106e+05 
 0   947.9790385  3.9686894e+05 
 0   947.9994721  3.9833028e+05 
 0   948.0199058  3.9829591e+05 
 0   948.0403395  3.9835819e+05 
 0   948.0607732  3.9832666e+05 
 0   948.0812069  3.9836906e+05 
 0   948.1016404  3.9833375e+05 
 0   948.1220742  3.9833050e+05 
 0   948.1425079  3.9831728e+05 
 0   948.1629414  3.9835316e+05 
 0   948.1833752  3.9832272e+05 
 0   948.2038088  3.9833044e+05 
 0   948.2242424  3.9829684e+05 
 0   948.2446761  3.9830762e+05 
 0   948.2651098  3.9833253e+05 
 0   948.2855433  3.9834359e+05 
 0   948.3059771  3.9835697e+05 
 0   948.3264108  3.9833072e+05 
 0   948.3468445  3.9830038e+05 
 0   948.3672781  3.9829134e+05 
 0   948.3877117  3.9833375e+05 
 0   948.4081455  3.9833847e+05 
 0   948.4285790  3.9836481e+05 
 0   948.4490127  3.9834059e+05 
 0   948.4694464  3.9833200e+05 
 0   948.4898800  3.9830391e+05 
 0   948.5103136  3.9831056e+05 
 0   948.5307474  3.9833425e+05 
 0   948.5511810  3.9833081e+05 
 0   948.5716146  3.9835928e+05 
 0   948.5920483  3.9832844e+05 
 0   948.6124819  3.9832844e+05 
 0   948.6329157  3.9835169e+05 
 0   948.6533493  3.9832438e+05 
 0   948.6737829  3.9832394e+05 
 0   948.6942166  3.9836288e+05 
 0   948.7146503  3.9835862e+05 
 0   948.7350838  3.9834306e+05 
 0   948.7555176  3.9835969e+05 
 0   948.7759512  3.9833153e+05 
 0   948.7963848  3.9831906e+05 
 0   948.8168185  3.9837284e+05 
 0   948.8372522  3.9834484e+05 
 0   948.8576857  3.9833509e+05 
 0   948.8781195  3.9834956e+05 
 0   948.8985531  3.9831625e+05 
 0   948.9394204  3.9834138e+05 
 0   948.9598541  3.9835438e+05 
 0   948.9802878  3.9830981e+05 
 0   949.0007214  3.9836275e+05 
 0   949.0211550  3.9834434e+05 
 0   949.0415888  3.9832278e+05 
 0   949.0620223  3.9834403e+05 
 0   949.0824560  3.9833459e+05 
 0   949.1028897  3.9834078e+05 
 0   949.1233234  3.9834866e+05 
 0   949.1437569  3.9832866e+05 
 0   949.1641906  3.9836131e+05 
 0   949.1846242  3.9831347e+05 
 0   949.2050578  3.9830469e+05 
 0   949.2254916  3.9834888e+05 
 0   949.2459251  3.9835284e+05 
 0   949.2663589  3.9835803e+05 
 0   949.2867925  3.9830862e+05 
 0   949.3072261  3.9834519e+05 
 0   949.3276598  3.9836797e+05 
 0   949.3480935  3.9832753e+05 
 0   949.3685270  3.9837000e+05 
 0   949.3889607  3.9834403e+05 
 0   949.4093944  3.9835438e+05 
 0   949.4298279  3.9838000e+05 
 0   949.4502617  3.9831291e+05 
 0   949.4706953  3.9833588e+05 
 0   949.4911290  3.9827456e+05 
 0   949.5115626  3.9836225e+05 
 0   949.5319962  3.9831875e+05 
 0   949.5524300  3.9829278e+05 
 0   949.5728635  3.9832819e+05 
 0   949.5932972  3.9837412e+05 
 0   949.6137309  3.9832909e+05 
 0   949.6341646  3.9831550e+05 
 0   949.6545981  3.9833362e+05 
 0   949.6750318  3.9833756e+05 
 0   949.6954655  3.9834853e+05 
 0   949.7158990  3.9836409e+05 
 0   949.7363328  3.9834256e+05 
 0   949.7567664  3.9835306e+05 
 0   949.7771999  3.9833850e+05 
 0   949.7976337  3.9829284e+05 
 0   949.8180673  3.9835350e+05 
 0   949.8385010  3.9835600e+05 
 0   949.8589346  3.9834669e+05 
 0   949.8793682  3.9833534e+05 
 0   949.8998019  3.9832306e+05 
 0   949.9202355  3.9836350e+05 
 0   949.9406692  3.9833397e+05 
 0   949.9611028  3.9837488e+05 
 0   949.9815364  3.9832806e+05 
 0   950.0019701  3.9832697e+05 
 0   950.0224037  3.9832884e+05 
 0   950.0428373  3.9833997e+05 
 0   950.0632710  3.9832741e+05 
 0   950.0837046  3.9837947e+05 
 0   950.1041383  3.9834500e+05 
 0   950.1245720  3.9837616e+05 
 0   950.1450056  3.9837709e+05 
 0   950.1654392  3.9833700e+05 
 0   950.1858729  3.9832006e+05 
 0   950.2063065  3.9832225e+05 
 0   950.2267401  3.9835816e+05 
 0   950.2471738  3.9833078e+05 
 0   950.2676074  3.9834984e+05 
 0   950.2880410  3.9834894e+05 
 0   950.3084747  3.9833672e+05 
 0   950.3289083  3.9835197e+05 
 0   950.3493419  3.9837144e+05 
 0   950.3697756  3.9836875e+05 
 0   950.3902092  3.9648303e+05 
 0   950.4106430  3.9287134e+05 
 0   950.4310765  3.9326488e+05 
 0   950.4515101  3.9721366e+05 
 0   950.4719439  3.9834722e+05 
 0   950.4923774  3.9832550e+05 
 0   950.5128110  3.9836947e+05 
 0   950.5332448  3.9833031e+05 
 0   950.5536783  3.9833516e+05 
 0   950.5741119  3.9833700e+05 
 0   950.5945456  3.9836931e+05 
 0   950.6149792  3.9835275e+05 
 0   950.6354128  3.9834875e+05 
 0   950.6558466  3.9835322e+05 
 0   950.6762801  3.9837559e+05 
 0   950.6967137  3.9836138e+05 
 0   950.7171474  3.9834650e+05 
 0   950.7375810  3.9837359e+05 
 0   950.7580147  3.9834666e+05 
 0   950.7784483  3.9834478e+05 
 0   950.7988819  3.9836738e+05 
 0   950.8193156  3.9837409e+05 
 0   950.8397492  3.9835109e+05 
 0   950.8601827  3.9833562e+05 
 0   950.8806165  3.9836503e+05 
 0   950.9010501  3.9840359e+05 
 0   950.9214836  3.9833088e+05 
 0   950.9419174  3.9832850e+05 
 0   950.9623510  3.9834478e+05 
 0   950.9827846  3.9836544e+05 
 0   951.0032182  3.9837922e+05 
 0   951.0236519  3.9836694e+05 
 0   951.0440856  3.9837269e+05 
 0   951.0645191  3.9835209e+05 
 0   951.0849527  3.9838159e+05 
 0   951.1053865  3.9835284e+05 
 0   951.1258201  3.9839362e+05 
 0   951.1462536  3.9838462e+05 
 0   951.1666873  3.9835312e+05 
 0   951.1871210  3.9835922e+05 
 0   951.2075545  3.9836759e+05 
 0   951.2279882  3.9834878e+05 
 0   951.2484217  3.9839209e+05 
 0   951.2688554  3.9837106e+05 
 0   951.2892891  3.9834444e+05 
 0   951.3097226  3.9835069e+05 
 0   951.3301563  3.9835641e+05 
 0   951.3505900  3.9832081e+05 
 0   951.3710235  3.9837772e+05 
 0   951.3914572  3.9839628e+05 
 0   951.4118908  3.9835694e+05 
 0   951.4323244  3.9837616e+05 
 0   951.4527581  3.9838134e+05 
 0   951.4731917  3.9835962e+05 
 0   951.4936253  3.9832641e+05 
 0   951.5140589  3.9838738e+05 
 0   951.5344926  3.9837522e+05 
 0   951.5549262  3.9832803e+05 
 0   951.5753598  3.9835303e+05 
 0   951.5957934  3.9838378e+05 
 0   951.6162271  3.9837862e+05 
 0   951.6366608  3.9832309e+05 
 0   951.6570943  3.9834450e+05 
 0   951.6775280  3.9834756e+05 
 0   951.6979616  3.9839450e+05 
 0   951.7183951  3.9834119e+05 
 0   951.7388289  3.9835000e+05 
 0   951.7592625  3.9838219e+05 
 0   951.7796960  3.9834894e+05 
 0   951.8001297  3.9833056e+05 
 0   951.8205633  3.9835109e+05 
 0   951.8409969  3.9835469e+05 
 0   951.8614306  3.9830831e+05 
 0   951.8818642  3.9837616e+05 
 0   951.9227314  3.9835547e+05 
 0   951.9431650  3.9834800e+05 
 0   951.9635987  3.9833712e+05 
 0   951.9840323  3.9839647e+05 
 0   952.0044659  3.9834388e+05 
 0   952.0248995  3.9832328e+05 
 0   952.0453331  3.9838169e+05 
 0   952.0657667  3.9835666e+05 
 0   952.0862004  3.9834828e+05 
 0   952.1066340  3.9837072e+05 
 0   952.1270676  3.9834119e+05 
 0   952.1475012  3.9834059e+05 
 0   952.1679348  3.9834216e+05 
 0   952.1883684  3.9835450e+05 
 0   952.2088021  3.9838938e+05 
 0   952.2292357  3.9837041e+05 
 0   952.2496694  3.9836366e+05 
 0   952.2701030  3.9833488e+05 
 0   952.2905365  3.9833575e+05 
 0   952.3109702  3.9837303e+05 
 0   952.3314038  3.9835606e+05 
 0   952.3518373  3.9833025e+05 
 0   952.3722710  3.9832381e+05 
 0   952.3927047  3.9834531e+05 
 0   952.4131382  3.9833638e+05 
 0   952.4335719  3.9835469e+05 
 0   952.4540055  3.9835934e+05 
 0   952.4744391  3.9835594e+05 
 0   952.4948727  3.9833706e+05 
 0   952.5153063  3.9830134e+05 
 0   952.5357399  3.9836541e+05 
 0   952.5561735  3.9834872e+05 
 0   952.5766072  3.9834156e+05 
 0   952.5970408  3.9831375e+05 
 0   952.6174744  3.9836722e+05 
 0   952.6379080  3.9833025e+05 
 0   952.6583416  3.9831997e+05 
 0   952.6787752  3.9836850e+05 
 0   952.6992088  3.9835725e+05 
 0   952.7196425  3.9835084e+05 
 0   952.7400760  3.9833384e+05 
 0   952.7605096  3.9837150e+05 
 0   952.7809433  3.9838781e+05 
 0   952.8013769  3.9838334e+05 
 0   952.8218106  3.9836372e+05 
 0   952.8422442  3.9840784e+05 
 0   952.8626777  3.9601847e+05 
 0   952.8831114  3.9277812e+05 
 0   952.9035450  3.9346341e+05 
 0   952.9239785  3.9754612e+05 
 0   952.9444122  3.9835075e+05 
 0   952.9648458  3.9834244e+05 
