\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 0   986.0605383  3.9717625e+05 
 0   986.0612193  3.9720647e+05 
 0   986.0619005  3.9717200e+05 
 0   986.0625816  3.9712662e+05 
 0   986.0632627  3.9729975e+05 
 0   986.0639439  3.9734084e+05 
 0   986.0646250  3.9729675e+05 
 0   986.0653061  3.9730928e+05 
 0   986.0659871  3.9741306e+05 
 0   986.0666683  3.9720141e+05 
 0   986.0673493  3.9721728e+05 
 0   986.0680305  3.9707344e+05 
 0   986.0687116  3.9710256e+05 
 0   986.0693927  3.9713756e+05 
 0   986.0700739  3.9738944e+05 
 0   986.0707550  3.9722559e+05 
 0   986.0714361  3.9731500e+05 
 0   986.0721171  3.9731316e+05 
 0   986.0727982  3.9718697e+05 
 0   986.0734793  3.9724600e+05 
 0   986.0741604  3.9721228e+05 
 0   986.0748416  3.9729847e+05 
 0   986.0755227  3.9722919e+05 
 0   986.0762038  3.9738731e+05 
 0   986.0768850  3.9717409e+05 
 0   986.0775660  3.9719775e+05 
 0   986.0782471  3.9721453e+05 
 0   986.0789281  3.9730609e+05 
 0   986.0796093  3.9720562e+05 
 0   986.0802904  3.9733009e+05 
 0   986.0809715  3.9725100e+05 
 0   986.0816527  3.9729078e+05 
 0   986.0823338  3.9729338e+05 
 0   986.0830148  3.9727838e+05 
 0   986.0836960  3.9724434e+05 
 0   986.0843771  3.9715041e+05 
 0   986.0850581  3.9739088e+05 
 0   986.0857393  3.9710125e+05 
 0   986.0864204  3.9711588e+05 
 0   986.0871016  3.9719009e+05 
 0   986.0877827  3.9725291e+05 
 0   986.0884637  3.9725125e+05 
 0   986.0891448  3.9730347e+05 
 0   986.0898260  3.9730631e+05 
 0   986.0905071  3.9730306e+05 
 0   986.0911882  3.9734044e+05 
 0   986.0918693  3.9711944e+05 
 0   986.0925504  3.9730119e+05 
 0   986.0932316  3.9727956e+05 
 0   986.0939126  3.9728634e+05 
 0   986.0945937  3.9733044e+05 
 0   986.0952749  3.9730128e+05 
 0   986.0959560  3.9749131e+05 
 0   986.0966371  3.9723969e+05 
 0   986.0973181  3.9716784e+05 
 0   986.0979993  3.9721875e+05 
 0   986.0986804  3.9735453e+05 
 0   986.0993615  3.9731084e+05 
 0   986.1000426  3.9738947e+05 
 0   986.1007237  3.9728756e+05 
 0   986.1014048  3.9713484e+05 
 0   986.1020860  3.9728969e+05 
 0   986.1027671  3.9719022e+05 
 0   986.1034481  3.9726312e+05 
 0   986.1041292  3.9719241e+05 
 0   986.1048104  3.9725369e+05 
 0   986.1054914  3.9715294e+05 
 0   986.1061725  3.9734309e+05 
 0   986.1068537  3.9741312e+05 
 0   986.1075348  3.9734162e+05 
 0   986.1082159  3.9744778e+05 
 0   986.1088970  3.9718288e+05 
 0   986.1095781  3.9729166e+05 
 0   986.1102592  3.9725356e+05 
 0   986.1109403  3.9716044e+05 
 0   986.1116214  3.9735900e+05 
 0   986.1123025  3.9725194e+05 
 0   986.1129837  3.9730459e+05 
 0   986.1136648  3.9711291e+05 
 0   986.1143459  3.9729497e+05 
 0   986.1150270  3.9716394e+05 
 0   986.1157081  3.9733006e+05 
 0   986.1163891  3.9724272e+05 
 0   986.1170703  3.9732081e+05 
 0   986.1177514  3.9717841e+05 
 0   986.1184325  3.9725969e+05 
 0   986.1191137  3.9723375e+05 
 0   986.1197948  3.9718572e+05 
 0   986.1204760  3.9733725e+05 
 0   986.1211570  3.9723909e+05 
 0   986.1218381  3.9738406e+05 
 0   986.1225191  3.9707556e+05 
 0   986.1232003  3.9705788e+05 
 0   986.1238814  3.9724494e+05 
 0   986.1245625  3.9737419e+05 
 0   986.1252437  3.9723350e+05 
 0   986.1259248  3.9707122e+05 
 0   986.1266059  3.9701806e+05 
 0   986.1272870  3.9730112e+05 
 0   986.1279680  3.9746216e+05 
 0   986.1286491  3.9734756e+05 
 0   986.1293303  3.9721641e+05 
 0   986.1300114  3.9726400e+05 
 0   986.1306925  3.9736078e+05 
 0   986.1313736  3.9715969e+05 
 0   986.1320548  3.9723578e+05 
 0   986.1327359  3.9725181e+05 
 0   986.1334168  3.9715675e+05 
 0   986.1340980  3.9725497e+05 
 0   986.1347791  3.9731353e+05 
 0   986.1354602  3.9720525e+05 
 0   986.1361414  3.9725431e+05 
 0   986.1368225  3.9729206e+05 
 0   986.1375036  3.9714759e+05 
 0   986.1381848  3.9720691e+05 
 0   986.1388657  3.9720753e+05 
 0   986.1395468  3.9731056e+05 
 0   986.1402279  3.9725153e+05 
 0   986.1409091  3.9706141e+05 
 0   986.1415902  3.9717950e+05 
 0   986.1422714  3.9736591e+05 
 0   986.1429525  3.9717394e+05 
 0   986.1436336  3.9719672e+05 
 0   986.1443146  3.9719806e+05 
 0   986.1449957  3.9716525e+05 
 0   986.1456768  3.9721372e+05 
 0   986.1463580  3.9733212e+05 
 0   986.1470391  3.9728653e+05 
 0   986.1477202  3.9716719e+05 
 0   986.1484014  3.9706334e+05 
 0   986.1490825  3.9721234e+05 
 0   986.1497636  3.9734944e+05 
 0   986.1504447  3.9729975e+05 
 0   986.1511257  3.9734553e+05 
 0   986.1518068  3.9731709e+05 
 0   986.1524880  3.9707434e+05 
 0   986.1531691  3.9723922e+05 
 0   986.1538502  3.9727369e+05 
 0   986.1545314  3.9727203e+05 
 0   986.1552125  3.9721578e+05 
 0   986.1558935  3.9732856e+05 
 0   986.1565746  3.9722906e+05 
 0   986.1572557  3.9720788e+05 
 0   986.1579368  3.9719559e+05 
 0   986.1586179  3.9736353e+05 
 0   986.1592991  3.9735994e+05 
 0   986.1599802  3.9735203e+05 
 0   986.1606613  3.9729097e+05 
 0   986.1613424  3.9743497e+05 
 0   986.1620235  3.9738547e+05 
 0   986.1627046  3.9732275e+05 
 0   986.1633857  3.9720744e+05 
 0   986.1640668  3.9720612e+05 
 0   986.1647479  3.9731150e+05 
 0   986.1654290  3.9718228e+05 
 0   986.1661102  3.9724075e+05 
 0   986.1667912  3.9710159e+05 
 0   986.1674723  3.9732403e+05 
 0   986.1681535  3.9744391e+05 
 0   986.1688345  3.9736531e+05 
 0   986.1695156  3.9721381e+05 
 0   986.1701968  3.9717425e+05 
 0   986.1708779  3.9714881e+05 
 0   986.1715591  3.9721650e+05 
 0   986.1722402  3.9738322e+05 
 0   986.1729212  3.9724822e+05 
 0   986.1736023  3.9720384e+05 
 0   986.1742835  3.9715294e+05 
 0   986.1749645  3.9724747e+05 
 0   986.1756457  3.9720347e+05 
 0   986.1763268  3.9723525e+05 
 0   986.1770079  3.9725834e+05 
 0   986.1776891  3.9728647e+05 
 0   986.1783701  3.9727781e+05 
 0   986.1790512  3.9722984e+05 
 0   986.1797324  3.9716150e+05 
 0   986.1804135  3.9734184e+05 
 0   986.1810945  3.9721422e+05 
 0   986.1817757  3.9710503e+05 
 0   986.1824568  3.9728228e+05 
 0   986.1831379  3.9720869e+05 
 0   986.1838189  3.9735738e+05 
 0   986.1845001  3.9738984e+05 
 0   986.1851812  3.9737753e+05 
 0   986.1858623  3.9717288e+05 
 0   986.1865435  3.9719206e+05 
 0   986.1872245  3.9723844e+05 
 0   986.1879056  3.9725397e+05 
 0   986.1885867  3.9742356e+05 
 0   986.1892678  3.9724103e+05 
 0   986.1899489  3.9729838e+05 
 0   986.1906300  3.9732200e+05 
 0   986.1913112  3.9731562e+05 
 0   986.1919923  3.9720688e+05 
 0   986.1926734  3.9732016e+05 
 0   986.1933545  3.9724150e+05 
 0   986.1940356  3.9720009e+05 
 0   986.1947167  3.9724662e+05 
 0   986.1953978  3.9733500e+05 
 0   986.1960789  3.9705741e+05 
 0   986.1967600  3.9725078e+05 
 0   986.1974412  3.9737262e+05 
 0   986.1981223  3.9729950e+05 
 0   986.1988034  3.9719681e+05 
 0   986.1994845  3.9743091e+05 
 0   986.2001656  3.9712362e+05 
 0   986.2008466  3.9727506e+05 
 0   986.2015278  3.9729609e+05 
 0   986.2022089  3.9733806e+05 
 0   986.2028900  3.9728116e+05 
 0   986.2035712  3.9737978e+05 
 0   986.2042523  3.9733428e+05 
 0   986.2049334  3.9720938e+05 
 0   986.2056145  3.9719306e+05 
 0   986.2062955  3.9719694e+05 
 0   986.2069766  3.9719541e+05 
 0   986.2076578  3.9733147e+05 
 0   986.2083389  3.9736138e+05 
 0   986.2090200  3.9726516e+05 
 0   986.2097012  3.9712006e+05 
 0   986.2103823  3.9714459e+05 
 0   986.2110633  3.9720891e+05 
 0   986.2117444  3.9722662e+05 
 0   986.2124255  3.9721638e+05 
 0   986.2131066  3.9724162e+05 
 0   986.2137878  3.9719956e+05 
 0   986.2144689  3.9717556e+05 
 0   986.2151500  3.9727897e+05 
 0   986.2158311  3.9715353e+05 
 0   986.2165123  3.9729825e+05 
 0   986.2171932  3.9718225e+05 
 0   986.2178743  3.9707266e+05 
 0   986.2185555  3.9722919e+05 
 0   986.2192366  3.9715409e+05 
 0   986.2199177  3.9726778e+05 
 0   986.2205989  3.9734312e+05 
 0   986.2212800  3.9736603e+05 
 0   986.2219611  3.9718662e+05 
 0   986.2226423  3.9727278e+05 
 0   986.2233232  3.9717675e+05 
 0   986.2240043  3.9718206e+05 
 0   986.2246854  3.9715025e+05 
 0   986.2253666  3.9717975e+05 
 0   986.2260477  3.9711522e+05 
 0   986.2267289  3.9736819e+05 
 0   986.2274100  3.9725775e+05 
 0   986.2280911  3.9720547e+05 
 0   986.2287720  3.9729888e+05 
 0   986.2294532  3.9715203e+05 
 0   986.2301343  3.9726312e+05 
 0   986.2308155  3.9730041e+05 
 0   986.2314966  3.9738388e+05 
 0   986.2321777  3.9724812e+05 
 0   986.2328589  3.9726197e+05 
 0   986.2335400  3.9727838e+05 
 0   986.2342210  3.9724997e+05 
 0   986.2349021  3.9726631e+05 
 0   986.2355832  3.9728066e+05 
 0   986.2362643  3.9739262e+05 
 0   986.2369455  3.9737728e+05 
 0   986.2376266  3.9708325e+05 
 0   986.2383077  3.9734181e+05 
 0   986.2389889  3.9738153e+05 
 0   986.2396699  3.9705766e+05 
 0   986.2403510  3.9717619e+05 
 0   986.2410321  3.9728784e+05 
 0   986.2417132  3.9730081e+05 
 0   986.2423943  3.9726862e+05 
 0   986.2430754  3.9719122e+05 
 0   986.2437566  3.9715419e+05 
 0   986.2444377  3.9724166e+05 
 0   986.2451188  3.9720794e+05 
 0   986.2457999  3.9725634e+05 
 0   986.2464810  3.9735081e+05 
 0   986.2471620  3.9725306e+05 
 0   986.2478432  3.9738916e+05 
 0   986.2485243  3.9734953e+05 
 0   986.2492054  3.9724506e+05 
 0   986.2498865  3.9734250e+05 
 0   986.2505677  3.9731097e+05 
 0   986.2512487  3.9723606e+05 
 0   986.2519298  3.9725650e+05 
 0   986.2526110  3.9729172e+05 
 0   986.2532920  3.9714525e+05 
 0   986.2539731  3.9722294e+05 
 0   986.2546543  3.9725856e+05 
 0   986.2553354  3.9721778e+05 
 0   986.2560166  3.9715356e+05 
 0   986.2566976  3.9736028e+05 
 0   986.2573787  3.9734253e+05 
 0   986.2580598  3.9728884e+05 
 0   986.2587409  3.9731919e+05 
 0   986.2594220  3.9726441e+05 
 0   986.2601032  3.9718922e+05 
 0   986.2607843  3.9725006e+05 
 0   986.2614654  3.9722716e+05 
 0   986.2621464  3.9724778e+05 
 0   986.2628276  3.9721453e+05 
 0   986.2635087  3.9713303e+05 
 0   986.2641898  3.9706497e+05 
 0   986.2648709  3.9708834e+05 
 0   986.2655520  3.9732022e+05 
 0   986.2662332  3.9734622e+05 
 0   986.2669143  3.9720231e+05 
 0   986.2675953  3.9720422e+05 
 0   986.2682764  3.9749750e+05 
 0   986.2689576  3.9710606e+05 
 0   986.2696387  3.9716316e+05 
 0   986.2703198  3.9715466e+05 
 0   986.2710009  3.9725916e+05 
 0   986.2716820  3.9727903e+05 
 0   986.2723631  3.9721588e+05 
 0   986.2730443  3.9710081e+05 
 0   986.2737253  3.9715781e+05 
 0   986.2744064  3.9718509e+05 
 0   986.2750876  3.9733738e+05 
 0   986.2757687  3.9710297e+05 
 0   986.2764498  3.9712741e+05 
 0   986.2771308  3.9722197e+05 
 0   986.2778120  3.9708934e+05 
 0   986.2784931  3.9716631e+05 
 0   986.2791741  3.9716797e+05 
 0   986.2798553  3.9759628e+05 
 0   986.2805364  3.9723319e+05 
 0   986.2812175  3.9721644e+05 
 0   986.2818987  3.9724094e+05 
 0   986.2825797  3.9732844e+05 
 0   986.2832608  3.9714666e+05 
 0   986.2839420  3.9723725e+05 
 0   986.2846230  3.9737138e+05 
 0   986.2853041  3.9721475e+05 
 0   986.2859853  3.9728938e+05 
 0   986.2866664  3.9717822e+05 
 0   986.2873475  3.9735812e+05 
 0   986.2880287  3.9730400e+05 
 0   986.2887097  3.9721269e+05 
 0   986.2893909  3.9714969e+05 
 0   986.2900719  3.9741138e+05 
 0   986.2907530  3.9739697e+05 
 0   986.2914341  3.9718531e+05 
 0   986.2921153  3.9717281e+05 
 0   986.2927964  3.9730766e+05 
 0   986.2934776  3.9742278e+05 
 0   986.2941587  3.9727481e+05 
 0   986.2948397  3.9724409e+05 
 0   986.2955208  3.9730791e+05 
 0   986.2962019  3.9732034e+05 
 0   986.2968830  3.9726131e+05 
 0   986.2975641  3.9715497e+05 
 0   986.2982453  3.9733175e+05 
 0   986.2989264  3.9728756e+05 
 0   986.2996075  3.9726894e+05 
 0   986.3002887  3.9736184e+05 
 0   986.3009697  3.9728859e+05 
 0   986.3016507  3.9718556e+05 
 0   986.3023318  3.9716006e+05 
 0   986.3030130  3.9727469e+05 
 0   986.3036941  3.9724788e+05 
 0   986.3043752  3.9738897e+05 
 0   986.3050564  3.9742691e+05 
 0   986.3057375  3.9722641e+05 
 0   986.3064186  3.9718759e+05 
 0   986.3070996  3.9732156e+05 
 0   986.3077807  3.9723656e+05 
 0   986.3084618  3.9707703e+05 
 0   986.3091430  3.9717869e+05 
 0   986.3098241  3.9740691e+05 
 0   986.3105052  3.9715472e+05 
 0   986.3111864  3.9727372e+05 
 0   986.3118675  3.9732991e+05 
 0   986.3125484  3.9717547e+05 
 0   986.3132295  3.9723881e+05 
 0   986.3139107  3.9710075e+05 
 0   986.3145918  3.9715216e+05 
 0   986.3152730  3.9722278e+05 
 0   986.3159541  3.9719141e+05 
 0   986.3166352  3.9728459e+05 
 0   986.3173164  3.9727794e+05 
 0   986.3179975  3.9723072e+05 
 0   986.3186784  3.9749581e+05 
 0   986.3193596  3.9714584e+05 
 0   986.3200407  3.9723431e+05 
 0   986.3207218  3.9727000e+05 
 0   986.3214030  3.9724216e+05 
 0   986.3220841  3.9708394e+05 
 0   986.3227652  3.9715081e+05 
 0   986.3234464  3.9716100e+05 
 0   986.3241274  3.9712862e+05 
 0   986.3248084  3.9716634e+05 
 0   986.3254896  3.9732128e+05 
 0   986.3261707  3.9719488e+05 
 0   986.3268518  3.9719144e+05 
 0   986.3275330  3.9722766e+05 
 0   986.3282141  3.9724978e+05 
 0   986.3288952  3.9735550e+05 
 0   986.3295762  3.9726347e+05 
 0   986.3302574  3.9722750e+05 
 0   986.3309384  3.9733284e+05 
 0   986.3316195  3.9709341e+05 
 0   986.3323007  3.9723981e+05 
 0   986.3329818  3.9725241e+05 
 0   986.3336629  3.9723797e+05 
 0   986.3343440  3.9719803e+05 
 0   986.3350251  3.9726109e+05 
 0   986.3357062  3.9727775e+05 
 0   986.3363873  3.9728025e+05 
 0   986.3370684  3.9718550e+05 
 0   986.3377495  3.9732797e+05 
 0   986.3384306  3.9722044e+05 
 0   986.3391118  3.9717759e+05 
 0   986.3397929  3.9726253e+05 
 0   986.3404739  3.9739772e+05 
 0   986.3411551  3.9733166e+05 
 0   986.3418362  3.9725394e+05 
 0   986.3425172  3.9725953e+05 
 0   986.3431984  3.9722450e+05 
 0   986.3438795  3.9725050e+05 
 0   986.3445607  3.9736288e+05 
 0   986.3452418  3.9728184e+05 
 0   986.3459229  3.9722475e+05 
 0   986.3466039  3.9724641e+05 
 0   986.3472851  3.9707638e+05 
 0   986.3479662  3.9733416e+05 
 0   986.3486473  3.9728178e+05 
 0   986.3493284  3.9723162e+05 
 0   986.3500095  3.9731056e+05 
 0   986.3506907  3.9725566e+05 
 0   986.3513718  3.9712609e+05 
 0   986.3520528  3.9720600e+05 
 0   986.3527339  3.9720650e+05 
 0   986.3534151  3.9710009e+05 
 0   986.3540962  3.9730156e+05 
 0   986.3547772  3.9728350e+05 
 0   986.3554584  3.9744150e+05 
 0   986.3561395  3.9722394e+05 
 0   986.3568206  3.9725453e+05 
 0   986.3575017  3.9730056e+05 
 0   986.3581828  3.9743759e+05 
 0   986.3588639  3.9726416e+05 
 0   986.3595451  3.9727562e+05 
 0   986.3602261  3.9710853e+05 
 0   986.3609072  3.9719369e+05 
 0   986.3615883  3.9718281e+05 
 0   986.3622695  3.9717578e+05 
 0   986.3629505  3.9718428e+05 
 0   986.3636316  3.9720894e+05 
 0   986.3643128  3.9711197e+05 
 0   986.3649939  3.9715681e+05 
 0   986.3656750  3.9729072e+05 
 0   986.3663561  3.9729938e+05 
 0   986.3670372  3.9726262e+05 
 0   986.3677183  3.9726400e+05 
 0   986.3683995  3.9740481e+05 
 0   986.3690805  3.9710094e+05 
 0   986.3697616  3.9716609e+05 
 0   986.3704428  3.9712712e+05 
 0   986.3711239  3.9730441e+05 
 0   986.3718050  3.9732819e+05 
 0   986.3724861  3.9722309e+05 
 0   986.3731672  3.9715091e+05 
 0   986.3738484  3.9717228e+05 
 0   986.3745294  3.9735838e+05 
 0   986.3752105  3.9725150e+05 
 0   986.3758916  3.9733372e+05 
 0   986.3765728  3.9730575e+05 
 0   986.3772539  3.9707938e+05 
 0   986.3779351  3.9731056e+05 
 0   986.3786161  3.9710075e+05 
 0   986.3792972  3.9709472e+05 
 0   986.3799782  3.9719641e+05 
 0   986.3806594  3.9711197e+05 
 0   986.3813405  3.9716122e+05 
 0   986.3820216  3.9728000e+05 
 0   986.3827028  3.9724384e+05 
 0   986.3833839  3.9722656e+05 
 0   986.3840649  3.9728212e+05 
 0   986.3847461  3.9727625e+05 
 0   986.3854271  3.9726241e+05 
 0   986.3861082  3.9716125e+05 
 0   986.3867894  3.9732375e+05 
 0   986.3874705  3.9718159e+05 
 0   986.3881516  3.9720538e+05 
 0   986.3888327  3.9719062e+05 
 0   986.3895139  3.9717884e+05 
 0   986.3901949  3.9743444e+05 
 0   986.3908759  3.9712997e+05 
 0   986.3915571  3.9734119e+05 
 0   986.3922382  3.9724194e+05 
 0   986.3929193  3.9731756e+05 
 0   986.3936005  3.9722106e+05 
 0   986.3942816  3.9728697e+05 
 0   986.3949627  3.9714197e+05 
 0   986.3956439  3.9725572e+05 
 0   986.3963249  3.9724909e+05 
 0   986.3970059  3.9739012e+05 
 0   986.3976870  3.9717653e+05 
 0   986.3983682  3.9734469e+05 
 0   986.3990493  3.9717472e+05 
 0   986.3997305  3.9730725e+05 
 0   986.4004116  3.9726225e+05 
 0   986.4010927  3.9734922e+05 
 0   986.4017739  3.9724616e+05 
 0   986.4024548  3.9721222e+05 
 0   986.4031359  3.9723969e+05 
 0   986.4038170  3.9705294e+05 
 0   986.4044982  3.9712381e+05 
 0   986.4051793  3.9734897e+05 
 0   986.4058605  3.9725634e+05 
 0   986.4065416  3.9719084e+05 
 0   986.4072227  3.9720497e+05 
 0   986.4079036  3.9733844e+05 
 0   986.4085848  3.9737288e+05 
 0   986.4092659  3.9711678e+05 
 0   986.4099471  3.9713494e+05 
 0   986.4106282  3.9724003e+05 
 0   986.4113093  3.9726122e+05 
 0   986.4119905  3.9736525e+05 
 0   986.4126716  3.9739556e+05 
 0   986.4133526  3.9697853e+05 
 0   986.4140336  3.9712666e+05 
 0   986.4147148  3.9737000e+05 
 0   986.4153959  3.9716812e+05 
 0   986.4160770  3.9719891e+05 
 0   986.4167582  3.9717472e+05 
 0   986.4174393  3.9724384e+05 
 0   986.4181204  3.9733272e+05 
 0   986.4188016  3.9722597e+05 
 0   986.4194826  3.9703494e+05 
 0   986.4201636  3.9727484e+05 
 0   986.4208448  3.9721788e+05 
 0   986.4215259  3.9700634e+05 
 0   986.4222070  3.9735238e+05 
 0   986.4228881  3.9738234e+05 
 0   986.4235693  3.9721891e+05 
 0   986.4242504  3.9726131e+05 
 0   986.4249314  3.9704247e+05 
 0   986.4256126  3.9725272e+05 
 0   986.4262936  3.9722919e+05 
 0   986.4269747  3.9719997e+05 
 0   986.4276559  3.9733134e+05 
 0   986.4283370  3.9718922e+05 
 0   986.4290182  3.9725169e+05 
 0   986.4296993  3.9730128e+05 
 0   986.4303803  3.9722159e+05 
 0   986.4310614  3.9718584e+05 
 0   986.4317425  3.9734516e+05 
 0   986.4324236  3.9706522e+05 
 0   986.4331048  3.9723697e+05 
 0   986.4337859  3.9721891e+05 
 0   986.4344670  3.9715303e+05 
 0   986.4351482  3.9719684e+05 
 0   986.4358292  3.9729731e+05 
 0   986.4365103  3.9718216e+05 
 0   986.4371915  3.9715150e+05 
 0   986.4378725  3.9727331e+05 
 0   986.4385536  3.9715772e+05 
 0   986.4392348  3.9716344e+05 
 0   986.4399159  3.9714297e+05 
 0   986.4405970  3.9730494e+05 
 0   986.4412781  3.9713681e+05 
 0   986.4419592  3.9731397e+05 
 0   986.4426403  3.9724738e+05 
 0   986.4433214  3.9715781e+05 
 0   986.4440025  3.9713981e+05 
 0   986.4446836  3.9730244e+05 
 0   986.4453647  3.9732494e+05 
 0   986.4460458  3.9730269e+05 
 0   986.4467270  3.9735619e+05 
 0   986.4474080  3.9719609e+05 
 0   986.4480892  3.9720131e+05 
 0   986.4487703  3.9716344e+05 
 0   986.4494514  3.9725719e+05 
 0   986.4501324  3.9715091e+05 
 0   986.4508136  3.9730859e+05 
 0   986.4514947  3.9731006e+05 
 0   986.4521758  3.9735272e+05 
 0   986.4528569  3.9735159e+05 
 0   986.4535380  3.9705503e+05 
 0   986.4542191  3.9734750e+05 
 0   986.4549003  3.9748572e+05 
 0   986.4555813  3.9721209e+05 
 0   986.4562624  3.9727434e+05 
 0   986.4569436  3.9723056e+05 
 0   986.4576247  3.9729784e+05 
 0   986.4583057  3.9718528e+05 
 0   986.4589869  3.9721647e+05 
 0   986.4596680  3.9712116e+05 
 0   986.4603491  3.9714188e+05 
 0   986.4610303  3.9710334e+05 
 0   986.4617113  3.9711588e+05 
 0   986.4623924  3.9719991e+05 
 0   986.4630736  3.9732897e+05 
 0   986.4637546  3.9734416e+05 
 0   986.4644357  3.9722131e+05 
 0   986.4651169  3.9750628e+05 
 0   986.4657980  3.9732328e+05 
 0   986.4664791  3.9725697e+05 
 0   986.4671603  3.9738741e+05 
 0   986.4678413  3.9721934e+05 
 0   986.4685224  3.9715284e+05 
 0   986.4692036  3.9719181e+05 
 0   986.4698846  3.9722909e+05 
 0   986.4705657  3.9722106e+05 
 0   986.4712469  3.9718219e+05 
 0   986.4719280  3.9725162e+05 
 0   986.4726091  3.9724875e+05 
 0   986.4732902  3.9729659e+05 
 0   986.4739713  3.9726728e+05 
 0   986.4746524  3.9732316e+05 
 0   986.4753334  3.9737891e+05 
 0   986.4760146  3.9728934e+05 
 0   986.4766957  3.9729878e+05 
 0   986.4773768  3.9717503e+05 
 0   986.4780580  3.9705306e+05 
 0   986.4787391  3.9728378e+05 
 0   986.4794201  3.9738559e+05 
 0   986.4801013  3.9733697e+05 
 0   986.4807823  3.9729672e+05 
 0   986.4814634  3.9722859e+05 
 0   986.4821445  3.9740888e+05 
 0   986.4828257  3.9723178e+05 
 0   986.4835068  3.9709359e+05 
 0   986.4841880  3.9714131e+05 
 0   986.4848691  3.9727550e+05 
 0   986.4855501  3.9700362e+05 
 0   986.4862311  3.9713131e+05 
 0   986.4869123  3.9717400e+05 
 0   986.4875934  3.9743612e+05 
 0   986.4882746  3.9732862e+05 
 0   986.4889557  3.9732994e+05 
 0   986.4896368  3.9720525e+05 
 0   986.4903180  3.9737756e+05 
 0   986.4909991  3.9715659e+05 
 0   986.4916801  3.9726394e+05 
 0   986.4923611  3.9725975e+05 
 0   986.4930423  3.9707528e+05 
 0   986.4937234  3.9722744e+05 
 0   986.4944046  3.9721234e+05 
 0   986.4950857  3.9729716e+05 
 0   986.4957668  3.9724578e+05 
 0   986.4964480  3.9727166e+05 
 0   986.4971290  3.9733575e+05 
 0   986.4978100  3.9727203e+05 
 0   986.4984912  3.9717469e+05 
 0   986.4991723  3.9713053e+05 
 0   986.4998534  3.9727347e+05 
 0   986.5005345  3.9719772e+05 
 0   986.5012157  3.9740078e+05 
 0   986.5018968  3.9694869e+05 
 0   986.5025779  3.9724575e+05 
 0   986.5032589  3.9718691e+05 
 0   986.5039400  3.9728378e+05 
 0   986.5046211  3.9721506e+05 
 0   986.5053023  3.9724844e+05 
 0   986.5059834  3.9729097e+05 
 0   986.5066645  3.9703244e+05 
 0   986.5073457  3.9722612e+05 
 0   986.5080268  3.9734784e+05 
 0   986.5087078  3.9717119e+05 
 0   986.5093888  3.9718694e+05 
 0   986.5100700  3.9717878e+05 
 0   986.5107511  3.9727262e+05 
 0   986.5114322  3.9711591e+05 
 0   986.5121134  3.9718772e+05 
 0   986.5127945  3.9713566e+05 
 0   986.5134757  3.9718725e+05 
 0   986.5141567  3.9716641e+05 
 0   986.5148378  3.9721128e+05 
 0   986.5155188  3.9715772e+05 
 0   986.5162000  3.9726441e+05 
 0   986.5168811  3.9720516e+05 
 0   986.5175623  3.9714259e+05 
 0   986.5182434  3.9745697e+05 
 0   986.5189245  3.9715719e+05 
 0   986.5196057  3.9726162e+05 
 0   986.5202867  3.9716222e+05 
 0   986.5209677  3.9721747e+05 
 0   986.5216489  3.9719419e+05 
 0   986.5223300  3.9725647e+05 
 0   986.5230111  3.9717653e+05 
 0   986.5236923  3.9730138e+05 
 0   986.5243734  3.9726044e+05 
 0   986.5250545  3.9731278e+05 
 0   986.5257355  3.9727894e+05 
 0   986.5264167  3.9705569e+05 
 0   986.5270977  3.9709712e+05 
 0   986.5277788  3.9739319e+05 
 0   986.5284600  3.9725356e+05 
 0   986.5291411  3.9710500e+05 
 0   986.5298222  3.9707491e+05 
 0   986.5305034  3.9731125e+05 
 0   986.5311844  3.9718122e+05 
 0   986.5318655  3.9723922e+05 
 0   986.5325467  3.9717169e+05 
 0   986.5332277  3.9727916e+05 
 0   986.5339088  3.9725897e+05 
 0   986.5345899  3.9736669e+05 
 0   986.5352711  3.9729812e+05 
 0   986.5359522  3.9746184e+05 
 0   986.5366332  3.9709909e+05 
 0   986.5373144  3.9729019e+05 
 0   986.5379955  3.9730884e+05 
 0   986.5386766  3.9704094e+05 
 0   986.5393577  3.9718359e+05 
 0   986.5400388  3.9694484e+05 
 0   986.5407199  3.9717375e+05 
 0   986.5414011  3.9735828e+05 
 0   986.5420822  3.9736428e+05 
 0   986.5427632  3.9724366e+05 
 0   986.5434443  3.9749019e+05 
 0   986.5441255  3.9737194e+05 
 0   986.5448065  3.9733091e+05 
 0   986.5454877  3.9732700e+05 
 0   986.5461688  3.9733250e+05 
 0   986.5468500  3.9732491e+05 
 0   986.5475311  3.9721881e+05 
 0   986.5482121  3.9732872e+05 
 0   986.5488932  3.9725662e+05 
 0   986.5495744  3.9724053e+05 
 0   986.5502555  3.9731869e+05 
 0   986.5509365  3.9722553e+05 
 0   986.5516177  3.9722397e+05 
 0   986.5522988  3.9699453e+05 
 0   986.5529799  3.9732966e+05 
 0   986.5536610  3.9711341e+05 
 0   986.5543421  3.9730766e+05 
 0   986.5550232  3.9727278e+05 
 0   986.5557044  3.9722778e+05 
 0   986.5563855  3.9730188e+05 
 0   986.5570665  3.9740641e+05 
 0   986.5577477  3.9720488e+05 
 0   986.5584288  3.9729075e+05 
 0   986.5591098  3.9733544e+05 
 0   986.5597910  3.9722288e+05 
